-1945.16,-731.385,-302.473,-114.826,4.547474e-13,114.8263,302.4728,731.3853,1945.163
-1104.1,-677.905,-363.68,-156.832,0.0,156.8325,363.6797,677.9055,1104.103
-689.242,-512.453,-317.508,-148.824,4.547474e-13,148.8239,317.508,512.4534,689.2421
-451.169,-365.158,-245.075,-120.955,2.273737e-13,120.9551,245.0749,365.158,451.1694
-299.108,-251.934,-176.679,-89.9217,-2.27374e-13,89.92168,176.6787,251.9342,299.1081
-194.221,-166.792,-119.784,-62.0529,1.136868e-13,62.05291,119.7839,166.7919,194.2207
-116.762,-101.229,-73.6122,-38.506,-1.7053e-13,38.50604,73.61221,101.2288,116.7622
-54.8371,-47.749,-34.9301,-18.359,-8.52651e-14,18.35902,34.93006,47.74899,54.83707
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
