-0.0,-2.56983626779504,-5.010810214421096,-7.200521213574789,-9.029168012321705,-10.405054624408622,-11.25918834990335,-11.548739357257746,-11.25918834990335,-10.405054624408624,-9.02916801232171,-7.200521213574791,-5.010810214421097,-2.569836267795046
-0.0,-2.0511126389208125,-3.999373925425637,-5.747089903378468,-7.206622795818379,-8.30478552903983,-8.986511638070867,-9.217616529164351,-8.986511638070867,-8.304785529039831,-7.206622795818383,-5.747089903378469,-3.9993739254256377,-2.0511126389208174
-0.0,-1.636107177154894,-3.190173108658636,-4.584270439491429,-5.748493308241824,-6.624462718899342,-7.168253907483902,-7.3525989131256155,-7.168253907483902,-6.624462718899343,-5.7484933082418275,-4.58427043949143,-3.190173108658637,-1.636107177154898
-0.0,-1.3038343914922919,-2.5422890822568776,-3.6532627827623916,-4.581046632643317,-5.279117675578655,-5.712471714584802,-5.85937856861711,-5.712471714584802,-5.279117675578655,-4.58104663264332,-3.653262782762392,-2.542289082256878,-1.3038343914922952
-0.0,-1.037492316182832,-2.0229604354416257,-2.906988871320242,-3.6452487466624524,-4.200720628613826,-4.545550837564739,-4.662448146952834,-4.545550837564739,-4.200720628613827,-3.6452487466624546,-2.9069888713202423,-2.022960435441626,-1.0374923161828347
-0.0,-0.8236128893801135,-1.6059263893787867,-2.3077120344493958,-2.8937793619464496,-3.334740508865208,-3.6084838420057688,-3.701282727591851,-3.6084838420057688,-3.3347405088652082,-2.8937793619464514,-2.307712034449396,-1.6059263893787872,-0.8236128893801156
-0.0,-0.6513809165847131,-1.2700988740820338,-1.825128770561851,-2.288639089411654,-2.637387487793777,-2.8538862647668495,-2.927279267633278,-2.8538862647668495,-2.6373874877937773,-2.2886390894116553,-1.8251287705618513,-1.2700988740820343,-0.6513809165847146
-0.0,-0.5120871810540604,-0.9984961725602212,-1.4348363966172961,-1.7992279323929616,-2.073398666716883,-2.2436005341327734,-2.3012989023072947,-2.2436005341327734,-2.073398666716883,-1.7992279323929627,-1.4348363966172963,-0.9984961725602214,-0.5120871810540616
-0.0,-0.398688046731917,-0.7773842100243943,-1.117099082952481,-1.4007979432617896,-1.6142549454731376,-1.7467664641768297,-1.7916878185051477,-1.7467664641768297,-1.6142549454731379,-1.4007979432617905,-1.1170990829524812,-0.7773842100243945,-0.398688046731918
-0.0,-0.30544928423449363,-0.5955820659123345,-0.8558498758712055,-1.0732017993360399,-1.2367389032817182,-1.3382607544449279,-1.372676623290013,-1.3382607544449279,-1.2367389032817184,-1.0732017993360405,-0.8558498758712056,-0.5955820659123348,-0.30544928423449436
-0.0,-0.22765610931923985,-0.44389659070808707,-0.6378782434880896,-0.7998740175920173,-0.9217607684708558,-0.9974265854807921,-1.023077268604012,-0.9974265854807921,-0.9217607684708559,-0.7998740175920177,-0.6378782434880897,-0.4438965907080872,-0.22765610931924044
-0.0,-0.16137477141456752,-0.3146575379480467,-0.4521620616333566,-0.5669932914840281,-0.6533931101418908,-0.7070290699252157,-0.7252116398462035,-0.7070290699252157,-0.6533931101418909,-0.5669932914840284,-0.4521620616333567,-0.31465753794804674,-0.1613747714145679
-0.0,-0.10325363650949637,-0.20132970453476842,-0.28931026049503406,-0.36278359193963766,-0.4180654392320332,-0.45238373971208873,-0.4640176304929911,-0.45238373971208873,-0.41806543923203326,-0.3627835919396379,-0.2893102604950341,-0.20132970453476848,-0.10325363650949662
-0.0,-0.050353705804925444,-0.09818246654202747,-0.14108794843243574,-0.17691869145647526,-0.2038779925427676,-0.22061399976260837,-0.2262874998305146,-0.22061399976260837,-0.20387799254276762,-0.17691869145647535,-0.14108794843243577,-0.0981824665420275,-0.05035370580492557
