-4157.14,-1577.95,-601.039,60.2231,-524.485,-379.433,-117.409,97.7479,549.8212,-339.022,-436.12,-141.727,-14.9349,107.2728,386.1996,-266.442,-114.172,57.65728,231.3425,637.3895,-136.412,-72.8978,346.2092,878.0912,2142.93,3384.301
-2455.96,-1553.63,-886.428,-479.286,-460.372,-348.493,-187.952,-41.4203,67.51174,-151.428,-209.044,-115.854,-25.2851,57.82642,121.9366,-19.4369,15.76886,113.4586,230.3231,345.2524,208.22,289.6271,579.6433,1023.226,1672.607,2209.192
-1657.12,-1294.18,-911.755,-630.569,-489.221,-366.217,-244.486,-142.989,-86.9259,-125.158,-132.775,-87.3575,-28.1785,27.3814,63.15719,50.98927,83.22567,150.0851,231.2391,305.0771,334.4126,443.5428,659.5106,962.563,1315.081,1570.668
-1221.23,-1054.2,-835.846,-642.014,-499.728,-382.665,-280.787,-199.122,-147.069,-129.503,-109.542,-72.6227,-27.4528,16.7205,52.3215,77.01107,116.0595,172.417,239.4709,309.4043,380.8102,490.6211,652.2934,852.4339,1054.488,1187.729
-952.355,-865.558,-735.414,-601.911,-485.013,-383.93,-296.874,-225.644,-172.724,-136.242,-103.267,-66.1386,-25.7305,14.63191,52.39724,88.67406,131.5841,184.0526,244.8234,312.259,388.803,485.8377,606.6082,740.3914,862.706,938.0332
-770.279,-720.262,-638.341,-545.203,-454.482,-371.167,-297.136,-233.856,-181.941,-139.476,-101.143,-62.9347,-23.9624,15.14039,53.96148,93.70387,137.5501,187.386,243.511,306.0051,376.3052,457.3186,547.9102,639.8174,717.9116,763.6641
-638.221,-606.868,-552.485,-486.079,-416.547,-349.12,-286.647,-230.703,-181.708,-138.578,-98.8957,-60.4945,-22.325,15.9306,54.60442,94.62985,137.5265,184.4301,235.8297,291.9451,353.0942,419.2214,487.8967,553.0564,605.4591,635.0474
-537.517,-516.504,-478.654,-430.08,-376.506,-322.118,-269.628,-220.603,-175.607,-134.234,-95.3667,-57.8224,-20.7735,16.30255,53.89576,92.68456,133.4961,176.9781,223.4325,272.8516,324.9049,378.576,431.3989,479.0522,515.8211,536.019
-457.825,-442.979,-415.545,-379.08,-337.278,-293.219,-249.143,-206.474,-165.885,-127.384,-90.5144,-54.655,-19.2493,16.15737,51.99152,88.7165,126.7953,166.5536,208.0708,251.1238,295.098,338.7788,380.0706,415.9324,442.7543,457.1883
-392.978,-382.041,-361.468,-333.418,-300.308,-264.337,-227.251,-190.266,-154.073,-118.904,-84.6514,-51.0338,-17.726,15.58468,49.19646,83.39459,118.4151,154.3702,191.1733,228.4746,265.5845,301.3705,334.1722,361.8525,382.0752,392.7918
-339.07,-330.738,-314.867,-292.818,-266.198,-236.569,-205.259,-173.265,-141.238,-109.507,-78.1536,-47.1029,-16.2056,14.71088,45.81506,77.25034,109.1002,141.3387,173.7777,206.0169,237.395,266.9466,293.3952,315.2303,330.9023,339.1119
-293.492,-286.975,-274.445,-256.788,-235.096,-210.484,-183.95,-156.298,-128.106,-99.732,-71.353,-43.0188,-14.7042,13.64934,42.10255,70.69151,99.39664,128.1067,156.5819,184.4204,211.0318,235.6258,257.2317,274.7713,287.1917,293.6415
-254.432,-249.227,-239.148,-224.792,-206.916,-186.32,-163.759,-139.872,-115.157,-89.9619,-64.5077,-38.9152,-13.2417,12.48811,38.25429,64.01653,89.68818,115.1096,140.0227,164.0508,186.6861,207.293,225.1346,239.4314,249.4518,254.6209
-220.576,-216.352,-208.129,-196.318,-181.454,-164.122,-144.892,-124.274,-102.686,-80.4514,-57.8006,-34.8926,-11.8354,11.29049,34.40996,57.43215,80.22998,102.6206,124.3487,145.0741,164.3689,181.7254,196.5822,208.3679,216.5632,220.7694
-190.945,-187.476,-180.696,-170.896,-158.46,-143.821,-127.415,-109.646,-90.8636,-71.3567,-51.3507,-31.0192,-10.4978,10.0993,30.66291,51.07212,71.17896,90.79436,109.6772,127.528,143.9898,158.6578,171.1009,180.8948,187.6636,191.1242
-164.781,-161.912,-156.285,-148.11,-137.67,-125.288,-111.301,-96.0294,-79.7656,-62.7611,-45.2264,-27.3357,-9.23604,8.94163,27.07025,45.01448,62.61936,79.70062,96.03774,111.3711,125.4045,137.8149,148.2688,156.4469,162.0722,164.9395
-141.488,-139.105,-134.421,-127.59,-118.821,-108.361,-96.4703,-83.4056,-69.4085,-54.6958,-39.458,-23.8611,-8.05226,7.833012,23.66199,39.29619,54.58339,69.35103,83.40206,96.51403,108.4423,118.9284,127.7126,134.5517,139.2387,141.6222
-120.577,-118.599,-114.704,-109.006,-101.664,-92.8653,-82.8134,-71.7144,-59.7668,-47.1555,-34.0486,-20.5986,-6.94488,6.780689,20.44849,33.92491,47.06698,59.71804,71.70543,82.84061,92.92245,101.7438,109.1014,114.8086,118.7087,120.6885
-101.644,-100.011,-96.7901,-92.0675,-85.9634,-78.6224,-70.2036,-60.8717,-50.789,-40.1108,-28.9825,-17.5396,-5.9094,5.78614,17.42636,28.88799,40.04157,50.74873,60.86101,70.22055,78.66303,86.0229,92.14079,96.87258,100.099,101.7345
-84.3441,-83.0107,-80.3777,-76.5102,-71.4996,-65.4572,-58.5071,-50.7798,-42.4067,-33.5161,-24.2309,-14.668,-4.93923,4.84691,14.58281,24.15913,33.46259,42.37429,50.76932,58.51756,65.48624,71.54396,76.56625,80.44197,83.08013,84.41603
-68.3776,-67.3098,-65.1997,-62.096,-58.0677,-53.1997,-47.5876,-41.3336,-34.5419,-27.3161,-19.757,-11.9623,-4.02644,3.957927,11.89882,19.70315,27.27535,34.51654,41.32441,47.59413,53.22039,58.10047,62.13826,65.24893,67.36356,68.43348
-53.4788,-52.6514,-51.0153,-48.6063,-45.4755,-41.6861,-37.3102,-32.4252,-27.1113,-21.4493,-15.5187,-9.39763,-3.1622,3.11242,9.351408,15.47929,21.41913,27.09211,32.41764,37.31417,41.70073,45.49925,48.63742,51.05192,52.69169,53.52084
-39.4074,-38.8018,-37.6037,-35.8384,-33.5419,-30.7592,-27.5418,-23.9455,-20.0289,-15.851,-11.4711,-6.94729,-2.33715,2.302544,6.9151,11.44346,15.82976,20.01513,23.93989,27.54417,30.76911,33.55838,35.86023,37.62963,38.83044,39.43737
-25.9416,-25.5448,-24.7594,-23.6016,-22.0946,-20.267,-18.1522,-15.7864,-13.2076,-10.4549,-7.5672,-4.58333,-1.54164,1.519802,4.562985,7.549704,10.44133,13.19877,15.78259,18.15352,20.27315,22.10494,23.61551,24.77593,25.56308,25.96081
-12.8726,-12.6762,-12.2874,-11.7142,-10.9677,-10.0621,-9.01358,-7.84007,-6.56034,-5.19368,-3.75951,-2.27718,-0.765875,0.7553151,2.267333,3.751033,5.187096,6.556016,7.838198,9.014184,10.06501,10.97272,11.72093,12.2955,12.68514,12.88198
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
