2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0.0,1.192863,1.622143,1.770249,1.770249,1.622143,1.192863,0.0
0.0,0.6493083,1.025461,1.188603,1.188603,1.025461,0.6493083,0.0
0.0,0.3789094,0.6417903,0.7700982,0.7700982,0.6417903,0.3789094,0.0
0.0,0.2245389,0.3926925,0.4799018,0.4799018,0.3926925,0.2245389,0.0
0.0,0.1265537,0.2245389,0.2769146,0.2769146,0.2245389,0.1265537,0.0
0.0,0.05713713,0.1019948,0.1263031,0.1263031,0.1019948,0.05713713,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
