-0.0,-6.788178676765758,-10.983503820714283,-10.983503820714283,-6.78817867676576
-0.0,-3.604381852874781,-5.832012346384719,-5.832012346384719,-3.604381852874782
-0.0,-1.890971623591077,-3.0596563587319348,-3.0596563587319348,-1.8909716235910772
-0.0,-0.9489722601936912,-1.5354693713742011,-1.5354693713742011,-0.9489722601936914
-0.0,-0.394100606067748,-0.6376681756045492,-0.6376681756045492,-0.39410060606774805
