-0.0,-1.131974406209852,-2.2530472800877477,-3.3524220770174717,-4.419511216725195,-5.444038047465271,-6.416135815794337,-7.32644268880069,-8.166191913672922,-8.927296246321893,-9.602425835962242,-10.18507881558236,-10.669643918477984,-11.051454517818003,-11.326833568811862,-11.493129020660993,-11.548739357257746,-11.493129020660994,-11.326833568811862,-11.051454517818003,-10.669643918477984,-10.185078815582361,-9.602425835962247,-8.927296246321896,-8.166191913672924,-7.32644268880069,-6.416135815794337,-5.4440380474652725,-4.419511216725196,-3.3524220770174717,-2.2530472800877517,-1.1319744062098547
-0.0,-1.025707495013739,-2.041536866141743,-3.037705121231229,-4.004618615424724,-4.932965443204462,-5.813805117132925,-6.638654669634239,-7.39957034860918,-8.089224120110401,-8.700974241315244,-9.228929224139872,-9.668004573490133,-10.013971753728786,-10.263498911785227,-10.414182964721958,-10.464572742736914,-10.414182964721958,-10.263498911785227,-10.013971753728786,-9.668004573490133,-9.228929224139874,-8.700974241315247,-8.089224120110403,-7.399570348609181,-6.638654669634239,-5.813805117132925,-4.932965443204464,-4.004618615424724,-3.037705121231229,-2.0415368661417466,-1.0257074950137415
-0.0,-0.9293345884852149,-1.849719176857354,-2.752289958396999,-3.6283546830825455,-4.469476368709578,-5.267554553641623,-6.014903308683872,-6.70432525678288,-7.329180887702082,-7.88345250013489,-8.361802155457895,-8.759623084997815,-9.073084055732137,-9.299166267157492,-9.43569242398875,-9.481347704702833,-9.43569242398875,-9.299166267157492,-9.073084055732137,-8.759623084997815,-8.361802155457896,-7.883452500134894,-7.329180887702083,-6.704325256782881,-6.014903308683872,-5.267554553641623,-4.4694763687095795,-3.6283546830825464,-2.752289958396999,-1.849719176857357,-0.9293345884852171
-0.0,-0.8419260707331438,-1.6757439331615207,-2.4934234654587364,-3.287089966739669,-4.04909999473474,-4.772114976317302,-5.449171881974524,-6.073750283587972,-6.639835149720826,-7.141974773658758,-7.575333276325806,-7.935737178443435,-8.219715593417433,-8.424533653873212,-8.548218849923638,-8.589580025517543,-8.54821884992364,-8.424533653873212,-8.219715593417433,-7.935737178443435,-7.575333276325808,-7.14197477365876,-6.6398351497208274,-6.073750283587973,-5.449171881974524,-4.772114976317302,-4.049099994734741,-3.2870899667396696,-2.4934234654587364,-1.6757439331615236,-0.8419260707331458
-0.0,-0.7626387966242095,-1.5179329647361541,-2.2586086086111243,-2.977532616904112,-3.6677813584114145,-4.322707360423974,-4.936003327523437,-5.5017628842849575,-6.01453745690129,-6.469388745927043,-6.861936284801892,-7.1883996261381595,-7.4456347494957615,-7.63116434001774,-7.74320164632658,-7.780667687916705,-7.743201646326581,-7.63116434001774,-7.4456347494957615,-7.1883996261381595,-6.861936284801893,-6.469388745927046,-6.014537456901292,-5.501762884284958,-4.936003327523437,-4.322707360423974,-3.667781358411416,-2.9775326169041123,-2.2586086086111243,-1.5179329647361566,-0.7626387966242114
-0.0,-0.6907079587801612,-1.3747640223378914,-2.0455803568380477,-2.696696634273884,-3.3218422489573287,-3.914996706879626,-4.470447606359775,-4.982845651595432,-5.447256169305715,-5.85920663233246,-6.214729732521691,-6.510401588069888,-6.743374717377446,-6.911405461853063,-7.012875593572494,-7.046807899698062,-7.0128755935724945,-6.911405461853063,-6.743374717377446,-6.510401588069888,-6.2147297325216915,-5.859206632332462,-5.447256169305716,-4.982845651595433,-4.470447606359775,-3.914996706879626,-3.3218422489573296,-2.6966966342738843,-2.0455803568380477,-1.3747640223378936,-0.6907079587801629
-0.0,-0.6254397102233448,-1.2448560941371145,-1.8522838333567813,-2.441873066699881,-3.0079457275470585,-3.5450502267275623,-4.0480139543031,-4.511993094629175,-4.932519274947651,-5.305542598259068,-5.627470646044644,-5.895203075220433,-6.106161476136038,-6.258314204069049,-6.35019594507433,-6.380921827758332,-6.350195945074331,-6.258314204069049,-6.106161476136038,-5.895203075220433,-5.627470646044645,-5.30554259825907,-4.932519274947653,-4.511993094629176,-4.0480139543031,-3.5450502267275623,-3.0079457275470594,-2.441873066699881,-1.8522838333567813,-1.2448560941371167,-0.6254397102233462
-0.0,-0.5662044715083469,-1.1269560844372195,-1.6768544942161003,-2.21060387855377,-2.7230639391019635,-3.2092994053384367,-3.664627563919989,-4.084663355771789,-4.465361606603383,-4.803055984148431,-5.094494306948649,-5.336869864639079,-5.527848448103202,-5.665590829182746,-5.748770473450271,-5.776586315460863,-5.748770473450272,-5.665590829182746,-5.527848448103202,-5.336869864639079,-5.09449430694865,-4.8030559841484335,-4.465361606603385,-4.08466335577179,-3.664627563919989,-3.2092994053384367,-2.723063939101965,-2.2106038785537705,-1.6768544942161003,-1.1269560844372215,-0.5662044715083482
-0.0,-0.5124308577801473,-1.0199267262766702,-1.5176001428504862,-2.000658240444026,-2.4644489055110466,-2.904505580413185,-3.316590278811686,-3.6967343997925606,-4.0412769476628485,-4.346899789340443,-4.6106596097895505,-4.830016257753461,-5.002857208799739,-5.127517910085335,-5.202797810910398,-5.227971924677803,-5.202797810910399,-5.127517910085335,-5.002857208799739,-4.830016257753461,-4.610659609789551,-4.346899789340445,-4.041276947662849,-3.696734399792561,-3.316590278811686,-2.904505580413185,-2.4644489055110474,-2.0006582404440265,-1.5176001428504862,-1.019926726276672,-0.5124308577801485
-0.0,-0.46360016717899916,-0.922735611318434,-1.3729846071022773,-1.8100110105699934,-2.2296060185532536,-2.6277287017512165,-3.0005449210886885,-3.344464252571374,-3.6561745650316633,-3.9326739177623744,-4.171299470846789,-4.369753129762709,-4.526123677288968,-4.63890517957205,-4.707011489092331,-4.729786704858434,-4.707011489092332,-4.63890517957205,-4.526123677288968,-4.369753129762709,-4.171299470846789,-3.9326739177623757,-3.656174565031664,-3.3444642525713744,-3.0005449210886885,-2.6277287017512165,-2.2296060185532545,-1.8100110105699936,-1.3729846071022773,-0.9227356113184355,-0.46360016717900027
-0.0,-0.41924137742703266,-0.8344452312087935,-1.2416129212598501,-1.6368232001445104,-2.0162699768332,-2.376298971439699,-2.7134429079340796,-3.0244549059062766,-3.3063397497993665,-3.556382734472728,-3.7721758092965576,-3.9516407689958077,-4.093049267903048,-4.195039464872052,-4.256629138552498,-4.2772251467185,-4.256629138552498,-4.195039464872052,-4.093049267903048,-3.9516407689958077,-3.772175809296558,-3.5563827344727295,-3.3063397497993674,-3.024454905906277,-2.7134429079340796,-2.376298971439699,-2.016269976833201,-1.6368232001445107,-1.2416129212598501,-0.834445231208795,-0.41924137742703366
-0.0,-0.37892660233350856,-0.7542039343441937,-1.1222178701773355,-1.4794242344539796,-1.82238293461728,-2.147791090904368,-2.452514844884006,-2.733619540226422,-2.9883979850480102,-3.2143965236490737,-3.409438666559517,-3.571646051322231,-3.6994565321503745,-3.791639224245256,-3.847306357889817,-3.8659218281563104,-3.8473063578898175,-3.791639224245256,-3.6994565321503745,-3.571646051322231,-3.4094386665595176,-3.214396523649075,-2.988397985048011,-2.7336195402264223,-2.452514844884006,-2.147791090904368,-1.8223829346172806,-1.4794242344539799,-1.1222178701773355,-0.7542039343441951,-0.37892660233350944
-0.0,-0.3422669643920347,-0.6812377108148191,-1.0136477656800431,-1.3362958384455346,-1.6460746517931837,-1.9400008664081276,-2.215243812167212,-2.4691527490396763,-2.699282395162696,-2.903416476242445,-3.0795890694870853,-3.2261035365179356,-3.3415488629245336,-3.424813247104748,-3.4750948075219825,-3.491909305262722,-3.475094807521983,-3.424813247104748,-3.3415488629245336,-3.2261035365179356,-3.0795890694870858,-2.9034164762424464,-2.699282395162697,-2.4691527490396767,-2.215243812167212,-1.9400008664081276,-1.6460746517931841,-1.3362958384455348,-1.0136477656800431,-0.6812377108148202,-0.3422669643920355
-0.0,-0.3089088436567025,-0.6148427262822397,-0.9148553373464556,-1.2060573914012265,-1.4856444534787687,-1.750923947333441,-1.9993410864229006,-2.228503477899094,-2.436204162659199,-2.620442869568233,-2.7794452791635393,-2.911680111321157,-3.0158738723204954,-3.091023119285027,-3.1364041238857268,-3.1515798422405097,-3.136404123885727,-3.091023119285027,-3.0158738723204954,-2.911680111321157,-2.77944527916354,-2.620442869568234,-2.4362041626592,-2.2285034778990944,-1.9993410864229006,-1.750923947333441,-1.4856444534787692,-1.2060573914012267,-0.9148553373464556,-0.6148427262822408,-0.30890884365670324
-0.0,-0.2785304667136861,-0.5543785327726781,-0.8248876305069365,-1.0874526094299655,-1.339544825262118,-1.5787364921573082,-1.8027240636078692,-2.0093504168566705,-2.196625627168472,-2.362746131892927,-2.506112099758834,-2.6253428381238346,-2.7192900897993217,-2.7870490913948687,-2.8279672866842724,-2.8416506110787356,-2.827967286684273,-2.7870490913948687,-2.7192900897993217,-2.6253428381238346,-2.5061120997588344,-2.3627461318929277,-2.1966256271684723,-2.009350416856671,-1.8027240636078692,-1.5787364921573082,-1.3395448252621185,-1.0874526094299655,-0.8248876305069365,-0.5543785327726791,-0.27853046671368675
-0.0,-0.2508388028454279,-0.4992618908970165,-0.7428768140149552,-0.9793374273161548,-1.2063664858320047,-1.42177757562229,-1.62349617013665,-1.8095796090393106,-1.9782358070900847,-2.127840512904887,-2.2569529513844695,-2.364329699166236,-2.448936659470947,-2.5099590210199976,-2.546809105113456,-2.5591320252971963,-2.5468091051134563,-2.5099590210199976,-2.448936659470947,-2.364329699166236,-2.25695295138447,-2.127840512904888,-1.9782358070900854,-1.8095796090393108,-1.62349617013665,-1.42177757562229,-1.2063664858320051,-0.979337427316155,-0.7428768140149552,-0.49926189089701734,-0.25083880284542853
-0.0,-0.22556673744771788,-0.4489611439064926,-0.6680318091223215,-0.880668962832969,-1.084824793008909,-1.2785331674026184,-1.459928568476917,-1.627264059358646,-1.7789281077957306,-1.913460106093719,-2.029564437566331,-2.1261229540324007,-2.2022057441941065,-2.2570800891911063,-2.2902175190837117,-2.3012989023072947,-2.2902175190837117,-2.2570800891911063,-2.2022057441941065,-2.1261229540324007,-2.029564437566331,-1.9134601060937197,-1.778928107795731,-1.6272640593586463,-1.459928568476917,-1.2785331674026184,-1.0848247930089094,-0.8806689628329691,-0.6680318091223215,-0.44896114390649333,-0.22556673744771844
-0.0,-0.20247049543436427,-0.40299108931606414,-0.5996306587103121,-0.7904954570697186,-0.9737473520487703,-1.1476215277231432,-1.3104434807318004,-1.460645146659735,-1.596780001355478,-1.7175369917494283,-1.821753162011606,-1.9084248534520332,-1.976717370302572,-2.025973018293464,-2.055717438608682,-2.065664176220636,-2.0557174386086823,-2.025973018293464,-1.976717370302572,-1.9084248534520332,-1.8217531620116063,-1.717536991749429,-1.5967800013554785,-1.4606451466597352,-1.3104434807318004,-1.1476215277231432,-0.9737473520487706,-0.7904954570697187,-0.5996306587103121,-0.4029910893160648,-0.20247049543436474
-0.0,-0.1813272897755416,-0.36090829862696516,-0.5370135632700663,-0.7079470937374018,-0.8720627066887984,-1.027779879056814,-1.17359896934788,-1.3081156600096697,-1.4300344817768071,-1.5381812897480673,-1.6315145710436283,-1.7091354751434522,-1.7702964703091555,-1.8144085427232912,-1.8410468690143997,-1.8499549075383075,-1.8410468690144,-1.8144085427232912,-1.7702964703091555,-1.7091354751434522,-1.6315145710436285,-1.5381812897480678,-1.4300344817768074,-1.30811566000967,-1.17359896934788,-1.027779879056814,-0.8720627066887986,-0.707947093737402,-0.5370135632700663,-0.3609082986269658,-0.18132728977554202
-0.0,-0.1619331724875477,-0.32230684000236376,-0.47957651645711596,-0.632227608895195,-0.7787900038488463,-0.9178522253355116,-1.0480750281431312,-1.1682042954936427,-1.277083116873123,-1.3736629297124694,-1.4570136176181434,-1.5263324679014925,-1.5809519021407494,-1.6203459053261704,-1.6441350916721271,-1.6520903583096163,-1.6441350916721273,-1.6203459053261704,-1.5809519021407494,-1.5263324679014925,-1.4570136176181436,-1.37366292971247,-1.2770831168731231,-1.168204295493643,-1.0480750281431312,-0.9178522253355116,-0.7787900038488466,-0.632227608895195,-0.47957651645711596,-0.32230684000236426,-0.1619331724875481
-0.0,-0.14410106734455408,-0.2868143626369237,-0.4267654788284206,-0.5626066101650582,-0.6930295322937488,-0.8167782011779714,-0.9326608494884675,-1.0395614639741073,-1.1364505332795745,-1.222394962702504,-1.296567060405549,-1.3582525085412362,-1.406857242523323,-1.4419131721935112,-1.4630826897855567,-1.4701619212726125,-1.4630826897855567,-1.4419131721935112,-1.406857242523323,-1.3582525085412362,-1.2965670604055493,-1.2223949627025044,-1.1364505332795747,-1.0395614639741075,-0.9326608494884675,-0.8167782011779714,-0.693029532293749,-0.5626066101650583,-0.4267654788284206,-0.2868143626369242,-0.14410106734455444
-0.0,-0.1276589653358287,-0.2540885050499843,-0.37807103356160277,-0.49841253134537306,-0.6139540439922828,-0.7235828435741267,-0.826243144821734,-0.9209462729142605,-1.0067801849581797,-1.0829182534589192,-1.148627227195515,-1.203274292830705,-1.2463331692492972,-1.2773891759330043,-1.2961432265605222,-1.302414709372301,-1.2961432265605222,-1.2773891759330043,-1.2463331692492972,-1.203274292830705,-1.1486272271955151,-1.0829182534589197,-1.00678018495818,-0.9209462729142607,-0.826243144821734,-0.7235828435741267,-0.613954043992283,-0.4984125313453731,-0.37807103356160277,-0.25408850504998476,-0.12765896533582904
-0.0,-0.1124482654617591,-0.2238135926566467,-0.33302347260529563,-0.4390261544636073,-0.5408007744583258,-0.6373671873632354,-0.7277954058334908,-0.8112145566921309,-0.8868212679148405,-0.9538874055417124,-1.0117670860053196,-1.059902896342546,-1.0978312623861335,-1.1251869132373278,-1.1417063990243126,-1.1472306280684896,-1.1417063990243126,-1.1251869132373278,-1.0978312623861335,-1.059902896342546,-1.0117670860053198,-0.9538874055417128,-0.8868212679148408,-0.811214556692131,-0.7277954058334908,-0.6373671873632354,-0.540800774458326,-0.4390261544636074,-0.33302347260529563,-0.22381359265664708,-0.11244826546175937
-0.0,-0.09832224486394453,-0.19569759276144288,-0.29118826586146235,-0.38387463678153794,-0.47286408510218503,-0.5572995937894949,-0.6363680027376648,-0.7093078399453345,-0.7754166549072234,-0.8340577835964942,-0.8846664798873675,-0.9267553543690347,-0.9599190681721179,-0.9838382366035633,-0.9982825049958288,-1.0031127671482567,-0.9982825049958289,-0.9838382366035633,-0.9599190681721179,-0.9267553543690347,-0.8846664798873676,-0.8340577835964945,-0.7754166549072237,-0.7093078399453346,-0.6363680027376648,-0.5572995937894949,-0.4728640851021852,-0.383874636781538,-0.29118826586146235,-0.19569759276144322,-0.09832224486394477
-0.0,-0.08514464353218854,-0.16946929760236534,-0.25216186969528975,-0.33242598513734883,-0.4094886566200068,-0.48260772849014416,-0.5510790241147012,-0.6142431274865955,-0.6714917337613447,-0.7222735075652514,-0.7660993926564427,-0.8025473218038245,-0.8312662815252427,-0.8519796925391996,-0.8644880733745288,-0.8686709614860095,-0.8644880733745289,-0.8519796925391996,-0.8312662815252427,-0.8025473218038245,-0.7660993926564428,-0.7222735075652518,-0.671491733761345,-0.6142431274865956,-0.5510790241147012,-0.48260772849014416,-0.4094886566200069,-0.3324259851373489,-0.25216186969528975,-0.16946929760236562,-0.08514464353218873
-0.0,-0.07278834993643225,-0.14487570827281707,-0.21556783434141655,-0.28418392432394307,-0.35006316776449453,-0.4125711115354807,-0.47110576996806913,-0.5251034223032548,-0.5740440416309304,-0.6174563030333066,-0.6549221227015224,-0.6860806843112726,-0.7106319138812528,-0.7283393696496367,-0.7390325191374951,-0.7426083814697897,-0.7390325191374952,-0.7283393696496367,-0.7106319138812528,-0.6860806843112726,-0.6549221227015225,-0.6174563030333068,-0.5740440416309306,-0.5251034223032548,-0.47110576996806913,-0.4125711115354807,-0.35006316776449464,-0.28418392432394307,-0.21556783434141655,-0.14487570827281732,-0.07278834993643242
