-1519.66,-571.395,-236.307,-89.7081,-3.41061e-13,89.70807,236.3069,571.3948,1519.659
-862.581,-529.614,-284.125,-122.525,0.0,122.5254,284.1248,529.6136,862.5809
-538.47,-400.354,-248.053,-116.269,0.0,116.2687,248.0531,400.3542,538.4704
-352.476,-285.28,-191.465,-94.4962,1.136868e-13,94.49619,191.4648,285.2797,352.4761
-233.678,-196.824,-138.03,-70.2513,-1.13687e-13,70.25131,138.0302,196.8236,233.6782
-151.735,-130.306,-93.5812,-48.4788,2.273737e-13,48.47884,93.58119,130.3062,151.735
-91.2205,-79.085,-57.5095,-30.0828,-2.27374e-13,30.08284,57.50954,79.08503,91.22048
-42.8415,-37.3039,-27.2891,-14.343,-5.68434e-14,14.34299,27.28911,37.3039,42.84146
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
