-3073.14,-1151.82,-380.931,-472.384,-231.316,-129.025,-76.3694,-44.098,-20.9278,-1.53967,17.36232,38.71966,66.34352,106.7303,173.1515,296.779,560.7915,1215.833,3105.842
-1817.6,-1153.21,-680.77,-496.036,-323.858,-208.413,-132.355,-79.0947,-38.0736,-2.59317,32.2693,71.17278,119.9241,187.4262,289.0966,453.173,730.5542,1196.698,1851.694
-1226.46,-962.649,-692.903,-507.134,-359.664,-248.416,-165.543,-101.852,-49.6786,-3.02874,43.13527,93.77802,154.7541,233.9537,342.6358,496.2621,711.5544,988.7104,1252.542
-899.119,-778.025,-621.059,-479.934,-359.249,-260.042,-179.547,-113.093,-55.7599,-2.97844,49.52252,106.05,171.3603,250.9988,351.231,477.685,630.6911,794.0476,917.2205
-692.873,-629.275,-533.373,-432.294,-337.354,-252.958,-179.512,-115.214,-57.2892,-2.64762,51.8833,109.5389,173.6385,247.4503,333.6041,432.556,539.4774,639.5684,705.0723
-550.227,-512.829,-450.864,-378.513,-304.917,-234.924,-170.327,-110.96,-55.5359,-2.2061,51.11937,106.5839,166.2045,231.5599,303.1791,379.4574,455.0941,519.6763,558.428
-444.978,-420.95,-378.74,-325.978,-268.878,-211.492,-155.914,-102.764,-51.6881,-1.76027,48.21634,99.473,153.0356,209.4057,268.0951,327.0003,381.7655,425.6145,450.5355
-363.757,-347.252,-317.169,-277.781,-233.125,-186.252,-139.071,-92.4937,-46.6922,-1.36326,44.03327,90.05615,137.0591,184.9321,232.7953,278.6832,319.353,350.4808,367.564
-299.041,-287.133,-264.903,-234.851,-199.589,-161.322,-121.625,-81.4476,-41.2238,-1.03385,39.22385,79.65923,120.2126,160.4683,199.4708,235.5843,266.4825,289.3915,301.6758
-246.232,-237.336,-220.46,-197.13,-169.059,-137.82,-104.659,-70.4479,-35.7216,-0.77219,34.23675,69.14436,103.6637,137.2577,169.0353,197.7006,221.6011,238.9271,248.0719
-202.321,-195.518,-182.472,-164.149,-141.698,-116.24,-88.7444,-59.9631,-30.4424,-0.57009,29.35097,59.01776,88.04024,115.8633,141.7122,164.5817,183.2944,196.6437,203.6128
-165.212,-159.942,-149.76,-135.298,-117.341,-96.6992,-74.1149,-50.2176,-25.5148,-0.416763,24.71946,49.53546,73.61617,96.44323,117.3684,135.6196,150.351,160.7405,166.1229
-133.373,-129.279,-121.327,-109.942,-95.6709,-79.1003,-60.7984,-41.2775,-20.9825,-0.301632,20.40816,40.78847,60.44573,78.925,95.69864,110.1775,121.7494,129.8443,134.0154
-105.629,-102.475,-96.3254,-87.4728,-76.2997,-63.2326,-48.701,-33.1115,-16.8359,-0.215474,16.42635,32.76451,48.45329,63.11241,76.32366,87.64225,96.62482,102.8721,106.0789
-81.0388,-78.6658,-74.0274,-67.3238,-58.8225,-48.8292,-37.6617,-25.6314,-13.0343,-0.150693,12.74821,25.38994,37.4905,48.74768,58.84133,67.44301,74.23552,78.94047,81.34909
-58.8215,-57.1222,-53.7946,-48.9726,-42.8374,-35.6001,-27.4851,-18.7182,-9.51922,-0.1012,9.327245,18.55655,27.3711,35.54648,42.85098,49.05296,53.93376,57.30515,59.02794
-38.3037,-37.2067,-35.0562,-31.9346,-27.9545,-23.2486,-17.9605,-12.2369,-6.22322,-0.0621299,6.105418,12.1379,17.89089,23.21613,27.96317,31.98408,35.14143,37.31843,38.42959
-18.8828,-18.3446,-17.289,-15.7552,-13.7973,-11.4793,-8.87138,-6.04572,-3.07462,-0.0295214,3.01866,5.998742,8.838408,11.46401,13.80148,15.77875,17.32943,18.39756,18.94238
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
