1840.75,702.1449663074167,302.77063032137113,135.60580808632707,48.72049833492962,11.155225606257636,70.27068935725775,154.92692560625628,318.5461016650704,713.300191913673,1846.5203696786289
1067.1,668.9484058307112,380.8343889071056,201.54285599432902,83.42820007206802,8.574738174959755,99.99330218578886,216.39503817495975,392.960699927932,677.522844005671,1071.5416110928945
689.319,525.7074692465573,350.07218834793673,206.3002123300767,92.01786502519361,6.585318423366494,104.73970330412654,217.70591842336603,359.3847349748064,532.2932876699233,692.7275116520633
473.38,394.4919012986321,287.44201403766107,181.56326560020744,84.92404350295719,5.049833101160003,94.67959192467781,190.30943310116047,294.58375649704277,399.5417343997926,475.9942859623389
334.977,291.4360625249968,223.64065432860008,147.5824982356343,71.16183171524244,3.8624392393689786,78.62351134279982,154.27233923936885,229.10266828475756,295.2985017643657,336.9765456713999
239.08,212.63388418629194,168.09947716286513,113.96182755470107,56.00071309039845,2.941288259007364,61.682825674269786,119.056588259007,172.25898690960156,215.57527244529894,240.60282283713488
168.842,151.91938001560933,122.15935054884636,84.16453594064134,41.81801668890064,2.222884043749129,46.112278902307295,88.01471404374931,125.30318331109936,154.14256405935865,169.99214945115364
114.929,104.04281899689535,84.45390819510848,58.7172749317612,29.328041396369407,1.6577060713432674,32.53048360978304,61.58849607134344,86.7982386036306,105.7007250682388,115.78719180489152
71.4585,64.86904001300084,52.895016474738014,36.92156408638346,18.433416395595,1.2067959006156501,20.764807050523977,39.01184590061571,54.601703604404996,66.07579591361653,72.08323352526199
34.2542,31.0791714112399,25.335164519256995,17.639956872513405,8.690128879823263,0.8390717162466931,10.311091961486008,19.093311716246692,26.52178112017674,31.918253127486597,34.688525480743
0.0,0.14179491296780128,0.2739267369440199,0.38739090648284014,0.4744550259385972,0.5291858194506415,0.54785347388804,0.5291858194506416,0.4744550259385973,0.38739090648284025,0.27392673694402014
