0.0,0.0675711230399,0.265091051431,0.577278834512,0.979648786677,1.43993138399,1.91995923489,2.3779208277,2.77086520096,3.05732677847,3.19993205815,3.16784904478,2.93894636003,2.50154161622,1.85563736002,1.0135668456
0.197613623737,0.332755869817,0.595250200884,0.967318736419,1.42217460708,1.92553128453,2.43756606444,2.91523742682,3.31483697482,3.59464337759,3.7175388877,3.65344894532,3.38147218044,2.89158151812,2.18579650947,1.27875159237
0.402870381917,0.605583751037,0.93305248478,1.36500177277,1.87234356193,2.4187743195,2.96281602843,3.46019716039,3.86645188312,4.13960311116,4.24278885169,4.14669198029,3.83164113529,3.28926455447,2.52359879337,1.55157947359
0.623709023745,0.893993515904,1.28643665232,1.77826669277,2.33809440043,2.92759923813,3.50364787608,4.0207387776,4.43364867507,4.70014472837,4.78362069933,4.65551689892,4.29739197378,3.70252947447,2.87698296091,1.83998923846
0.868670961486,1.20652657669,1.66394411578,2.21565490868,2.82796853484,3.46054745267,4.06860301963,4.60540369073,5.02496876293,5.2848096415,5.34857584289,5.18846511346,4.78726610819,4.13991769038,3.25449042437,2.15252229924
1.14723062807,1.55265736631,2.07504930808,2.68664085343,3.35144039809,4.02709339605,4.66715589203,5.2236663327,5.64988657963,5.90307228347,5.94712871529,5.75501105684,5.31073797145,4.61090363514,3.66559561667,2.49865308887
1.47016192127,1.94315978255,2.530526127,3.20199842481,3.91928388796,4.63801096605,5.31008039105,5.88630060129,6.31917602296,6.56570655206,6.5900532143,6.36592862684,5.87858146132,5.12626120651,4.12107243558,2.88915550511
1.84995490754,2.39052389186,3.04286463898,3.77421768924,4.5439890709,5.30579022912,6.00986658313,6.60579656294,7.04532715934,7.28520251371,7.28983940639,7.03370788991,6.50328664425,5.69848047095,4.63341094757,3.33651961442
2.30129890231,2.90943900967,3.62675415946,4.41798796218,5.24024526234,6.04512050068,6.78120378371,7.39684353309,7.84302930423,8.07624948386,8.06117660697,7.77303816147,7.19954283569,6.34225074389,5.21730046805,3.85543473222
2.84165061108,3.51736184148,4.29965139395,5.15076594912,6.02550916778,6.87345848625,7.6415486983,8.27689821725,8.72973916312,8.95630416802,8.92152152155,8.60137614704,7.98480674113,7.07502873083,5.89019770254,4.46335756404
3.49190930526,4.2351916587,5.08245561385,5.99345092148,6.92068005863,7.81170345724,8.61180059829,9.26685988682,9.72635600743,9.94626583759,9.89177342155,9.53962111803,8.87997763199,7.91771370318,6.67300192244,5.18118738126
4.27722514672,5.0880786232,6.00031698102,6.97119304111,7.95090809676,8.88500557549,9.71710964557,10.3918787037,10.858029999,11.0712846544,10.9970824688,10.6129232363,9.91020567011,8.89545582281,7.59086328961,6.03407434575
5.22797192468,6.1063965242,7.0836092847,8.11436609724,9.14656707139,10.1237386302,10.9878496293,11.682328457,12.1551349271,12.3617344078,12.2678224526,11.851656291,11.1058646447,10.0386288789,8.67415559328,7.05239224675
6.38092182776,7.32691755032,8.36910471349,9.45974227849,10.5444291711,11.5646748101,12.4607927382,13.1749813355,13.6544429803,13.8543872862,13.7407655615,13.2925924709,12.5037267445,11.3840050602,9.95965102208,8.27291327287
7.78066768792,8.79423453351,9.90139609937,11.0519144168,12.189087228,13.2524069471,14.1805318042,14.914430171,15.4005469906,15.5938361218,15.4605046275,14.9803246079,14.1483848013,12.9761771985,11.491942408,9.74023025607
9.4813477047,10.5624856733,11.7346216419,12.9450207118,14.1346794414,15.2410732407,16.2012050268,16.9548131632,17.4475851575,17.634219114,17.4811778501,16.9689909015,16.0939770148,14.8692834935,13.3251679505,11.5084813959
