-253.47,-249.932,-242.999,-232.941,-220.12,-204.953,-187.876,-169.304,-149.616,-129.13,-108.105,-86.7371,-65.1663,-43.486,-21.7531,1.364242e-12,21.75307,43.48601,65.16634,86.73713,108.1052,129.1302,149.6159,169.3045,187.8757,204.9532,220.1197,232.941,242.9993,249.932,253.47
-224.786,-221.803,-215.941,-207.399,-196.449,-183.407,-168.61,-152.39,-135.056,-116.878,-98.0859,-78.8623,-59.3494,-39.653,-19.8505,4.547474e-13,19.85055,39.653,59.34938,78.8623,98.08594,116.8784,135.056,152.3904,168.6101,183.4069,196.4489,207.3994,215.9409,221.8026,224.786
-199.085,-196.552,-191.562,-184.267,-174.87,-163.615,-150.767,-136.591,-121.339,-105.242,-88.4979,-71.2767,-53.7159,-35.926,-17.9961,2.273737e-13,17.99612,35.92605,53.7159,71.27673,88.49787,105.2416,121.3394,136.5911,150.7674,163.6153,174.8696,184.2666,191.5624,196.5515,199.0853
-175.918,-173.756,-169.49,-163.235,-155.148,-145.417,-134.253,-121.867,-108.469,-94.2506,-79.3873,-64.0309,-48.3115,-32.3392,-16.2079,-6.82121e-13,16.20787,32.33917,48.31145,64.03085,79.38725,94.25058,108.4687,121.8674,134.2529,145.4175,155.1476,163.2351,169.4904,173.7559,175.9183
-154.914,-153.063,-149.408,-144.036,-137.068,-128.654,-118.96,-108.157,-96.4175,-83.9048,-70.7697,-57.148,-43.1599,-28.9113,-14.4962,-4.54747e-13,14.4962,28.91131,43.15989,57.14797,70.7697,83.90481,96.41747,108.1568,118.9595,128.6541,137.068,144.0357,149.4084,153.0635,154.9137
-135.759,-134.176,-131.044,-126.431,-120.435,-113.171,-104.774,-95.383,-85.1395,-74.1815,-62.6388,-50.6315,-38.2688,-25.65,-12.8656,-2.27374e-13,12.8656,25.65,38.26881,50.63145,62.63878,74.18148,85.13953,95.38295,104.7741,113.1715,120.4348,126.4315,131.0438,134.1758,135.7594
-118.189,-116.836,-114.16,-110.212,-105.068,-98.8228,-91.5825,-83.4613,-74.5762,-65.0428,-54.9725,-44.4702,-33.6339,-22.5543,-11.3162,9.094947e-13,11.31619,22.55429,33.6339,44.47024,54.97249,65.04282,74.5762,83.46133,91.58253,98.82283,105.068,110.2116,114.1597,116.8365,118.1887
-101.97,-100.822,-98.5467,-95.1871,-90.803,-85.4693,-79.2719,-72.3037,-64.6611,-56.4411,-47.7381,-38.6431,-29.2423,-19.6171,-9.84487,1.136868e-13,9.844873,19.61706,29.24226,38.64312,47.73813,56.44108,64.66114,72.30365,79.27186,85.46931,90.80301,95.18711,98.54674,100.8218,101.9702
-86.9,-85.9338,-84.0184,-81.1871,-77.4876,-72.9795,-67.7319,-61.8203,-55.3236,-48.3223,-40.8958,-33.1218,-25.075,-16.8268,-8.44624,-1.13687e-13,8.446242,16.82682,25.07497,33.12184,40.89582,48.32225,55.32361,61.82027,67.73194,72.97952,77.48759,81.18712,84.01841,85.93379,86.90002
-72.7961,-71.9949,-70.406,-68.0554,-64.9807,-61.2293,-56.8561,-51.9219,-46.4908,-40.6285,-34.4011,-27.8734,-21.109,-14.169,-7.11327,0.0,7.113273,14.16901,21.10895,27.87344,34.40107,40.6285,46.49076,51.9219,56.85611,61.22926,64.98069,68.05538,70.40599,71.99494,72.7961
-59.4934,-58.8439,-57.5552,-55.6477,-53.1506,-50.1007,-46.5414,-42.5204,-38.089,-33.2999,-28.2065,-22.8619,-17.3184,-11.627,-5.83784,2.273737e-13,5.837838,11.62701,17.31837,22.86192,28.20652,33.29992,38.08904,42.52045,46.54135,50.10069,53.15055,55.64772,57.55523,58.84386,59.49336
-46.8401,-46.3319,-45.3234,-43.8297,-41.8731,-39.4816,-36.6882,-33.5295,-30.045,-26.2756,-22.2632,-18.0493,-13.6756,-9.18281,-4.61107,2.273737e-13,4.611068,9.182814,13.67562,18.04934,22.26315,26.27564,30.04501,33.52951,36.68816,39.4816,41.87311,43.82971,45.32336,46.33192,46.8401
-34.695,-34.3203,-33.5766,-32.4747,-31.0306,-29.2644,-27.2002,-24.8644,-22.2858,-19.4945,-16.5211,-13.3967,-10.152,-6.81756,-3.42362,5.684342e-14,3.423619,6.817557,10.15196,13.39665,16.52111,19.49449,22.28584,24.86441,27.20018,29.26445,31.03055,32.47467,33.57657,34.32035,34.69504
-22.9247,-22.6779,-22.1879,-21.4618,-20.51,-19.3455,-17.9837,-16.4421,-14.7394,-12.8954,-10.9302,-8.86421,-6.718,-4.51184,-2.26585,-8.52651e-14,2.265852,4.511838,6.717999,8.864207,10.93015,12.89538,14.73945,16.44212,17.9837,19.34545,20.50999,21.46185,22.1879,22.67787,22.92466
-11.4011,-11.2786,-11.0353,-10.6748,-10.2021,-9.62366,-8.94707,-8.18091,-7.33445,-6.41743,-5.4399,-4.41203,-3.34399,-2.24594,-1.12795,-1.42109e-14,1.127949,2.245945,3.343992,4.412025,5.439902,6.417432,7.334447,8.180908,8.947068,9.623659,10.20212,10.67482,11.03532,11.27857,11.40108
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
