-361.894,-353.263,-336.833,-314.035,-286.541,-255.957,-223.626,-190.573,-157.512,-124.894,-92.9322,-61.6368,-30.8508,-0.310999,30.27664,61.17204,92.56294,124.5495,157.129,190.1573,223.2732,255.8042,286.6969,314.5236,337.5973,354.2029,362.9139
-314.583,-307.835,-294.867,-276.606,-254.187,-228.762,-201.358,-172.816,-143.768,-114.644,-85.6942,-57.0118,-28.5645,-0.238991,28.10946,56.61121,85.3481,114.329,143.4661,172.5414,201.1622,228.7157,254.3469,276.985,295.4356,308.5356,315.3485
-274.019,-268.628,-258.192,-243.334,-224.841,-203.544,-180.228,-155.567,-130.099,-104.219,-78.189,-52.1517,-26.1565,-0.189916,25.78898,51.81524,77.88922,103.9525,129.8649,155.3799,180.1184,203.5497,224.9899,243.6339,258.6243,269.1557,274.5958
-238.846,-234.466,-225.94,-213.698,-198.297,-180.346,-160.444,-139.125,-116.841,-93.9447,-70.6911,-47.2497,-23.7198,-0.15316,23.42114,46.97154,70.44105,93.72676,116.6611,138.9948,160.382,180.3745,198.4292,213.9365,226.2721,234.8668,239.2833
-208.054,-204.449,-197.403,-187.22,-174.302,-159.101,-142.074,-123.648,-104.197,-84.0273,-63.381,-42.4361,-21.3199,-0.124061,21.0772,42.20874,63.17669,83.85236,104.0582,123.5561,142.0404,159.1373,174.4157,187.4107,197.6609,204.7563,208.3873
-180.867,-177.873,-172.004,-163.478,-152.591,-139.682,-125.104,-109.197,-92.2694,-74.5868,-56.3695,-37.7939,-18.9995,-0.100404,18.80297,37.60954,56.20461,74.44783,92.16305,109.131,125.086,139.7187,152.6858,163.6296,172.2046,178.11,181.1223
-156.673,-154.174,-149.261,-142.097,-132.901,-121.932,-109.463,-95.767,-81.097,-65.6811,-49.7164,-33.3702,-16.7841,-0.0809745,16.62555,33.22183,49.58439,65.57131,81.01521,95.71886,109.4541,121.9655,132.9791,142.2172,149.4178,154.3567,156.8697
-134.978,-132.888,-128.77,-122.747,-114.984,-105.681,-95.0501,-83.3104,-70.6706,-57.3242,-43.4449,-29.1866,-14.6855,-0.064978,14.55836,29.06783,43.33982,57.23779,70.60762,83.27509,95.04608,105.7102,115.048,122.8425,128.8927,133.0294,135.1301
-115.374,-113.628,-110.186,-105.137,-98.6092,-90.756,-81.7462,-71.7539,-60.9509,-49.5001,-37.5524,-25.2457,-12.7064,-0.0518095,12.60506,25.15131,37.46927,49.4324,60.90239,71.72781,81.74494,90.78103,98.66025,105.212,110.281,113.7383,115.4911
-97.5144,-96.0665,-93.2069,-89.0053,-83.5594,-76.9882,-69.4246,-61.0082,-51.879,-42.1729,-32.0188,-21.5375,-10.8424,-0.040967,10.76236,21.46309,31.95354,42.12016,51.84173,60.98883,69.42484,77.00879,83.59998,89.06418,93.281,96.15147,97.60506
-81.1031,-79.9163,-77.5703,-74.1181,-69.6349,-64.2127,-57.9559,-50.9753,-43.384,-35.2937,-26.8123,-18.0432,-9.08479,-0.0320189,9.022268,17.98515,26.76164,35.25297,43.35555,50.96093,57.95679,64.22931,69.66669,74.16379,77.62738,79.98155,81.17257
-65.8785,-64.9254,-63.0398,-60.2621,-56.6492,-52.272,-47.211,-41.5531,-35.388,-28.8054,-21.8936,-14.7381,-7.42156,-0.0245897,7.373573,14.69361,21.85491,28.77451,35.36657,41.54254,47.21209,52.28497,56.67369,60.2969,63.08318,64.97479,65.9311
-51.6072,-50.8669,-49.4016,-47.2411,-44.4279,-41.0149,-37.063,-32.6382,-27.8095,-22.6465,-17.2187,-11.5939,-5.8388,-0.0183514,5.802997,11.56082,17.18988,22.62358,27.79369,32.63058,37.06406,41.02478,44.44618,47.26695,49.43365,50.90334,51.64593
-38.0761,-37.5333,-36.4585,-34.8728,-32.8063,-30.2968,-27.388,-24.1273,-20.5651,-16.7524,-12.7406,-8.58024,-4.32133,-0.0130165,4.29595,8.556778,12.72022,16.73626,20.55402,24.12202,27.38879,30.3039,32.81932,34.89108,36.48112,37.55897,38.10337
-25.0879,-24.7317,-24.0264,-22.9853,-21.6278,-19.9782,-18.0646,-15.918,-13.5711,-11.0575,-8.41095,-5.66513,-2.85328,-0.00833027,2.837041,5.650122,8.397961,11.04721,13.56411,15.91469,18.0652,19.98272,21.63609,22.99695,24.04078,24.74806,25.1052
-12.4557,-12.2794,-11.93,-11.4141,-10.7413,-9.92345,-8.97428,-7.90906,-6.74393,-5.49551,-4.18062,-2.81602,-1.41834,-0.00406257,1.410422,2.808709,4.174294,5.490504,6.740515,7.907447,8.974579,9.925674,10.7454,11.41983,11.93698,12.2873,12.46417
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
