-852.273,-262.784,0.0,262.7841,852.2727
-419.034,-198.864,-1.13687e-13,198.8636,419.0341
-205.966,-113.636,0.0,113.6364,205.9659
-85.2273,-49.7159,-2.84217e-14,49.71591,85.22727
0.0,0.0,0.0,0.0,0.0
