4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875
0.0,2.317416,3.21673,3.623489,3.830087,3.940586,3.996039,4.013014,3.996039,3.940586,3.830087,3.623489,3.21673,2.317416,0.0
0.0,1.365433,2.238517,2.759637,3.068774,3.248716,3.343057,3.372477,3.343057,3.248716,3.068774,2.759637,2.238517,1.365433,0.0
0.0,0.9058,1.612268,2.107768,2.436656,2.642447,2.754997,2.79078,2.754997,2.642447,2.436656,2.107768,1.612268,0.9058,0.0
0.0,0.6454988,1.196987,1.622512,1.927634,2.12942,2.243702,2.280651,2.243702,2.12942,1.927634,1.622512,1.196987,0.6454988,0.0
0.0,0.4792087,0.9076679,1.257658,1.521949,1.703896,1.809741,1.844419,1.809741,1.703896,1.521949,1.257658,0.9076679,0.4792087,0.0
0.0,0.3636683,0.6968185,0.9785022,1.198609,1.354474,1.446945,1.477546,1.446945,1.354474,1.198609,0.9785022,0.6968185,0.3636683,0.0
0.0,0.2786458,0.5374359,0.7609239,0.9395088,1.068448,1.146018,1.171875,1.146018,1.068448,0.9395088,0.7609239,0.5374359,0.2786458,0.0
0.0,0.2134791,0.4133553,0.5882486,0.7300548,0.8337905,0.8968052,0.9179175,0.8968052,0.8337905,0.7300548,0.5882486,0.4133553,0.2134791,0.0
0.0,0.1619153,0.3142575,0.4486605,0.5586713,0.6398541,0.6894946,0.7061846,0.6894946,0.6398541,0.5586713,0.4486605,0.3142575,0.1619153,0.0
0.0,0.1199246,0.233099,0.3334644,0.416116,0.4774599,0.5151347,0.5278315,0.5151347,0.4774599,0.416116,0.3334644,0.233099,0.1199246,0.0
0.0,0.08468424,0.1647495,0.235982,0.2948684,0.3387349,0.3657526,0.374872,0.3657526,0.3387349,0.2948684,0.235982,0.1647495,0.08468424,0.0
0.0,0.0540628,0.1052329,0.1508457,0.1886406,0.2168587,0.234269,0.2401511,0.234269,0.2168587,0.1886406,0.1508457,0.1052329,0.0540628,0.0
0.0,0.02633409,0.05127354,0.07352719,0.09198955,0.1057904,0.1143135,0.1171945,0.1143135,0.1057904,0.09198955,0.07352719,0.05127354,0.02633409,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
