3734.45,1465.1525870267553,678.0889663074166,360.5934887832748,211.9876303213711,132.58957292562653,85.18350808632708,54.12656905476672,32.06549833492962,15.155956081522017,1.1518743937437286,11.449938291100493,23.855849357257746,37.27554829109867,53.222275606256275,73.95847391847798,103.35121166507038,148.7823309452333,225.9279919136729,372.0431270743735,686.8526696786289,1471.0815112167252,3737.439033692583
2236.69,1449.798278358559,890.0171717408535,557.3359082212928,361.35194859644434,241.20461918485364,163.3297640380994,109.70542251384573,70.38423772770862,39.57300087240469,13.621735778952871,10.03947259385351,33.5289428071114,58.96777259385351,88.93479422104713,127.09389912759531,179.25936227229138,255.40247748615428,373.57473596190056,567.3749808151464,897.7014514035558,1454.995091778707,2239.3088282591466
1524.49,1207.3312899905977,874.8474058307112,617.3798341440748,434.8783889071056,307.54688953655125,217.225855994329,150.97922612639695,100.19310007206802,59.129516116994566,23.801161825040246,8.801276319373953,41.25315218578886,76.13229631937395,116.45573817495976,166.22328388300545,231.19039992793196,319.99367387360303,445.59394400567095,626.1809104634488,881.5833110928944,1211.889165855925,1526.7905941692886
1128.3,980.1944190737667,784.6582150187534,602.4574673830958,453.23466615604167,336.87942961966183,247.04523711571505,176.7921813000952,120.2797441238594,72.95040037386184,31.2543521344684,7.714102997243173,46.550527687916706,87.85293299724226,134.53304786553159,190.15349962613817,259.2856558761406,347.78841869990475,462.62656288428497,610.1718703803382,790.5618338439584,984.1877326169041,1130.3137849812465
879.195,800.4881215901218,681.1314692465572,554.5590085134046,438.7221883479367,339.68869389493676,257.28521233007666,188.86521577882385,131.1807650251936,81.13823736894551,35.97938157663396,6.759297591661329,49.382303304126545,94.1961975916586,143.67061842336602,200.5721626310545,268.0107349748064,349.2479842211762,446.95228766992335,561.3184061050632,686.3047116520632,803.9867914865954,880.9598307534427
707.909,661.4305544955915,584.8204455198664,495.9247814098052,407.4082180234045,325.86774219443845,253.5434666344095,190.19943979097317,134.44147391621314,84.44179428656462,38.28381215427594,5.9204763957549575,50.02351395319103,95.87929639575633,145.38118784572407,200.45430571343536,262.9373260837869,334.2409602090268,414.61633336559055,501.84485780556156,589.3519819765955,664.4948185901948,709.4541544801335
582.321,552.5036127316386,500.79690129863206,436.910341759556,369.1170140376611,302.83241234031567,240.81926560020744,183.94937101060808,131.9434435029572,83.90338374224655,38.63446689883954,5.183245900127902,48.9122619246778,93.91664590012836,141.52063310116046,192.92681625775347,249.0434564970428,310.1624289893919,375.42723439979255,442.0931876596843,504.76358596233894,555.1866582404441,583.673998701368
485.868,465.46696174095825,428.95113897205897,381.8015723935761,329.3159561167493,275.52447179485335,222.95163152256447,172.83413219166087,125.4787237950702,80.59369393261912,37.533570494623454,4.534955811570584,46.525917766501365,89.35458581157059,133.85832950537656,180.68900606738086,230.1475762049298,281.9380678083391,334.83746847743555,386.3370282051467,432.4225438832507,467.8144276064239,487.05196102794105
409.22,394.544066045161,367.74106252499683,332.0307670719688,290.8206543286001,246.99875094399238,202.6294982356343,158.9566248663961,116.54403171524245,75.45879091155716,35.44096076063114,3.9644819840392804,43.30209134279983,83.11761198403883,123.86943923936887,165.82360908844282,208.92006828475755,252.6050751336039,295.64760176436573,335.9950490560076,370.7753456713999,396.59643292803116,410.25443747500316
346.724,335.7492143748063,315.4372273680273,287.7587041615545,254.93804534736867,219.01826030135942,181.61084725096035,143.8196820886758,106.28091783393123,69.25639646348206,32.73567461898762,3.4620355370865727,39.600549305262724,75.94456553708612,112.67822538101238,149.81610353651794,187.10428216606877,223.91451791132425,259.1529527490397,291.2204396986406,318.0873546526314,337.54149583844554,347.6280726319727
