-1357.28,-501.916,-195.462,-52.7293,52.72926,195.4618,501.9156,1357.276
-757.412,-454.925,-227.202,-68.1845,68.18447,227.2024,454.9249,757.4118
-460.035,-333.17,-190.239,-60.9907,60.99066,190.2385,333.1699,460.0346
-289.522,-227.482,-139.591,-46.5303,46.53033,139.591,227.4816,289.5221
-181.05,-147.644,-94.1135,-32.07,32.07,94.11352,147.6435,181.05
-105.984,-87.9289,-57.1496,-19.7062,19.70615,57.14958,87.92892,105.9844
-48.9742,-40.9382,-26.8497,-9.31118,9.311179,26.84974,40.93821,48.97419
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
