3.4375,3.4375,3.4375,3.4375,3.4375,3.4375,3.4375,3.4375,3.4375,3.4375,3.4375
0.0,1.68068,2.319592,2.593114,2.711987,2.745944,2.711987,2.593114,2.319592,1.68068,0.0
0.0,0.9656268,1.567075,1.903377,2.07139,2.122302,2.07139,1.903377,1.567075,0.9656268,0.0
0.0,0.6147527,1.079702,1.38193,1.547894,1.600485,1.547894,1.38193,1.079702,0.6147527,0.0
0.0,0.4136818,0.7550517,0.9967471,1.13777,1.18385,1.13777,0.9967471,0.7550517,0.4136818,0.0
0.0,0.2849227,0.5300756,0.7122362,0.8225903,0.859375,0.8225903,0.7122362,0.5300756,0.2849227,0.0
0.0,0.1959334,0.3680919,0.4995319,0.5809796,0.6084691,0.5809796,0.4995319,0.3680919,0.1959334,0.0
0.0,0.130719,0.2468265,0.3368198,0.393327,0.4125424,0.393327,0.3368198,0.2468265,0.130719,0.0
0.0,0.08011617,0.1516754,0.2075939,0.2429662,0.2550463,0.2429662,0.2075939,0.1516754,0.08011617,0.0
0.0,0.03807028,0.07216495,0.09891413,0.1158977,0.1217104,0.1158977,0.09891413,0.07216495,0.03807028,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
