3835.62,1428.2525591527635,451.0139453123473,531.3066254900375,133.705352383398,303.70687867676577,472.6423438958645,229.87954338786693,19.282876856323092,228.45421179232585,290.0314961792857,75.93092056737709,22.86027055819477,139.64745055819478,35.650920567377085,127.31680382071428,396.70421179232585,223.7670768563231,60.15227661213305,243.87935610413555,530.6102786767657,534.934647616602,1464.5713745099624,3856.355054687653
2264.66,1428.0141678523623,824.3174563398384,568.7676687831058,313.53297887821094,139.64962831592686,264.3796390993936,193.54754509695994,86.76674706380008,9.425494995760362,104.40370124784596,49.42098736458059,14.650388962184138,70.02475296218414,65.84538263541941,135.75499875215405,206.57010500423962,101.8581729361999,210.40305490304004,375.7872609006064,603.5052716840731,870.6683211217891,1462.171331216894,2290.1625436601616
1529.07,1194.8156028917094,849.479938197499,605.9144586806856,412.00706221332047,284.39382528665163,251.6777494752543,193.16352485323736,124.81131409359742,74.98576065559946,68.73512408518592,31.999845025823817,15.13797793134982,59.95625793134982,93.25312497417617,143.28797591481407,191.96353934440054,214.22698590640258,303.81477514676266,445.36175052474573,636.9554747133484,882.0623377866796,1223.2835413193143,1553.215061802501
1126.61,972.6972587856627,772.8761421521158,593.4010282711764,444.1888063827335,334.2416419825394,264.77275342388054,202.61820345624898,144.3277089885779,96.97147207718515,63.55133480384826,24.980960332669405,17.945507978465272,61.40952797846527,103.9232596673306,152.18066519615175,203.76932792281485,259.2716910114221,345.26759654375104,464.88954657611947,616.8927580174606,797.3424936172665,995.6841717288236,1147.3078578478844
877.061,796.495248922414,675.9262616506776,550.6235849272005,437.10433479073123,343.6129897285921,270.5521938834789,208.20857341837512,152.90856893561408,105.02028659294028,63.517770264559566,22.317696763273986,20.21577422388881,63.81343422388881,108.85000323672602,157.74232973544042,211.66191340705973,273.8231310643859,353.0945265816249,452.03650611652114,568.383710271408,694.7308652092688,814.8030150727996,893.9996383493225
707.211,660.2954389807172,583.7099986278246,496.0616084575629,409.99181870042577,332.55361814712523,265.6132608487979,206.75510440449287,154.07946238624478,106.68247322907669,63.18188765361529,20.987376396731662,21.422100294649827,64.77868029464983,109.92152360326833,158.2769123463847,211.3130267709233,271.2645376137552,341.2511955955071,421.7785391512021,509.8749818528748,598.3942812995743,674.7976915424372,720.7468013721755
583.506,553.766476430298,502.5546220414258,439.922937754858,374.2485906269095,310.99525350818396,252.59295249694128,199.11892459213615,149.97048779102428,104.4469256799738,61.540088338554696,19.871911119707548,21.681577413123282,63.95793741312328,107.78058888029244,154.1310116614453,204.0490743200262,258.6710122089757,318.8672754078638,383.9514475030587,450.94354649181605,514.1738093730904,565.2465622451421,594.1996779585743
488.866,468.70981658190516,432.820019561859,386.8258473088059,336.08324446798866,284.5847208985502,234.64521746797092,187.1569808198451,142.2354490899824,99.5961503731603,58.65911554176701,18.641406791237358,21.21838696083746,61.59110696083746,103.11225320876264,146.417484458233,192.0814496268397,240.5034509100176,291.5957191801549,344.21668253202904,395.7739791014498,442.1109555320113,477.8152526911941,497.271480438141
413.785,399.38574559891566,373.1907432323135,338.4781147951622,298.67372395578195,256.6160521410971,214.24408055006455,172.6301800559958,132.2180107340791,93.04203259861245,54.85902895767509,17.25294359397937,20.2424772374008,58.0760572374008,96.65998640602064,136.3455710423249,177.35596740138755,219.66558926592091,262.79551994400424,305.5459194499354,345.8248478589029,380.6807760442181,406.6321852048378,420.3853567676865
352.581,341.85940083435366,322.0770498221007,295.22208080892597,263.51640082779704,228.96058117092895,193.0867537565801,156.9005144250384,120.96283468887712,85.49538332923177,50.481959074571506,15.753435423661218,18.92855151711113,53.810841517111136,89.10619457633878,124.9491409254285,161.33121667076824,198.00776531112285,234.3750855749616,269.3464462434199,301.2989188290711,328.15519917220297,347.6473191910741,357.76745017789926
