-1025.25,-351.177,-87.9377,87.93767,351.177,1025.253
-537.081,-291.518,-88.5113,88.51132,291.5179,537.0805
-294.471,-189.303,-63.101,63.10096,189.3029,294.4712
-157.03,-108.121,-37.6906,37.69061,108.1215,157.03
-68.4975,-48.4624,-17.2306,17.2306,48.46239,68.49747
0.0,0.0,0.0,0.0,0.0,0.0
