0.0,0.0299497143889,0.11775905435,0.257412804844,0.439228191769,0.650352401423,0.875427110539,1.09738967226,1.29837420165,1.46067097686,1.5676995318,1.60494970265,1.56084576342,1.42749162325,1.20125975594,0.883192907625,0.479195430222
0.185853210043,0.245752638821,0.362491791568,0.529070283169,0.734888449755,0.966276091751,1.20718483901,1.44001283548,1.6465241869,1.8088209621,1.91032269502,1.93670743112,1.87676945374,1.72315188124,1.47291723426,1.12792564484,0.694998354655
0.378071554502,0.467920697668,0.613589663202,0.807092895909,1.03691384216,1.28856491649,1.54530770189,1.78900113312,2.00103930656,2.16333608177,2.25931099266,2.274830294,2.19905827849,2.02517727364,1.750939847,1.37902351648,0.917166413502
0.583238162067,0.703037019622,0.877635797942,1.09806377176,1.35188749766,1.62380200434,1.89637882788,2.15093769387,2.36850268933,2.53079946454,2.62124755341,2.62590141999,2.53429536634,2.34015092914,2.04191072285,1.64306965122,1.15228273546
0.808379615892,0.958128187836,1.16165677894,1.40900949386,1.68683599943,1.97901393845,2.26742480012,2.53284910087,2.75594091837,2.91823769357,3.00315896041,2.99694739224,2.88950730045,2.67509943091,2.35285644496,1.92709063222,1.40737390367
1.06120660128,1.24090488762,1.47336329151,1.74764074754,2.04947003276,2.36191140413,2.66615630394,2.94244603944,3.17106467896,3.33336145417,3.41275589898,3.39567889605,3.27240476612,3.03773346425,2.69148769863,2.23879714478,1.69015060345
1.35037798265,1.56002598337,1.82141420005,2.12261639718,2.44844846208,2.78115326578,3.10123220373,3.38838737399,3.62253283554,3.78482961074,3.85869723353,3.83075479585,3.69164662778,3.43671189356,3.06646334828,2.58684805333,2.00927169921
1.68579735386,1.92539506898,2.21571309844,2.54384003668,2.89367488123,3.24664311728,3.58255609337,3.88057669838,4.12024898196,4.28254575716,4.35088655792,4.31207868548,4.15713647927,3.88193831271,3.48768698777,2.98114695172,2.37464078481
2.07895221833,2.34849964783,2.66774749008,3.02279916942,3.39663679363,3.76986846203,4.12161547625,4.43050151603,4.67570062162,4.83799739683,4.90081137557,4.85113806837,4.68036182402,4.38490022512,3.96664612052,3.43318134335,2.79774536366
2.54330741508,2.84280455897,3.190982214,3.57295863445,3.97079903833,4.36429413906,4.73187519142,5.05162666596,5.30235259358,5.46464936879,5.5219365255,5.46139778354,5.27478750105,4.95906246981,4.51680558555,3.95641606728,3.2920502748
3.09476626504,3.42421312332,3.80132059114,4.2102217527,4.63206493623,5.04582346931,5.42923855981,5.7598554691,6.01610821875,6.17840499395,6.23016532864,6.15876115192,5.9563168313,5.62032836771,5.15406870379,4.56675444441,3.87345883915
3.75221523083,4.1116118035,4.5176490841,4.95347498677,5.39932094996,5.83334291538,6.23259204402,6.57407438807,6.83585395974,6.99815073495,7.04438424761,6.96211463614,6.74383627737,6.38758438144,5.89732193786,5.28308293738,4.56085751933
4.53817074376,4.92751703082,5.36248412421,5.82523476798,6.29508351084,6.7493689086,7.16445207538,7.51679985418,7.78410624789,7.94640302309,7.98710971372,7.8939746675,7.65986227059,7.28334694232,6.76908171908,6.12791797749,5.37676274665
5.47955035067,5.89884635211,6.36274325829,6.85241864317,7.34627016569,7.82081899579,8.25173620071,8.61494941427,8.88778263,9.0500794052,9.08525927381,8.98125879282,8.73131235778,8.33453359717,7.79626559426,7.12817711157,6.34809206794
6.6085945909,7.05784030673,7.5506670257,8.06726715168,8.58512145386,9.07993371631,9.52668495936,9.90076360768,10.1791236454,10.3414204206,10.3710734672,10.2562075515,9.9904270783,9.57338488534,9.01111410278,8.31610087897,7.50708602257
7.96397117619,8.44316660641,8.96492313816,9.50844800525,10.0503050871,10.5653807819,11.0279660631,11.4129101461,11.6967970059,11.8590937811,11.8832200057,11.7574886552,11.4758741439,11.0385685186,10.4522949563,9.73035699144,8.89241232224
9.59209928942,10.101244434,10.6519307786,11.2223803868,11.7882402483,12.3235793754,12.8019986947,13.1978082126,13.4872218944,13.6495186696,13.6681180721,13.5315212869,13.2340727374,12.7765036798,12.1662273379,11.4173646319,10.5504901499
