3.555525593790148,1.1033424618304628,1.1801297361009118,3.1874050083202974,4.823998309898272,6.012873076009427,6.698067432741331,6.84732839492688,6.453630055898715,5.535504306009161,4.136168512566925,2.321491222424844,0.17689164423081039,2.1966811442749563,4.687499999999998
0.9171814242430989,0.586644990722216,1.5375126478593941,2.7571469505016353,3.87659746097452,4.729383359684821,5.229108579742736,5.333072163804555,5.031053376196734,4.342595667351738,3.3192838771228255,2.0555409468124557,0.7246397269624834,0.29923186695526294,1.1459457923993046e-15
0.7427678013892586,0.9863841434393645,1.6116464087669868,2.4076404994658005,3.1723871506444854,3.772549268994883,4.127812344035899,4.1963329300664745,3.967419836944984,3.459314137705829,2.7210537781838453,1.8394537318022732,0.9533515324160757,0.2689679502126654,9.280297378832437e-16
0.6010548929164978,0.9973131918551322,1.5033214897962728,2.0736429581785645,2.6137520010723474,3.039228802990823,3.2905027714950505,3.33397424151742,3.160711602580855,2.785755903462212,2.248528668361125,1.6138607272366525,0.9706229052958142,0.416773065600447,7.509706447741087e-16
0.48580371897753216,0.892695925863196,1.3211939162322466,1.7571210717812815,2.1543675246355987,2.4628048826964615,2.642584272156064,2.66969284283091,2.5376803219644186,2.257934947018016,1.859175096490555,1.3855012408078764,0.8906393088341127,0.4234733046451481,6.069734002230322e-16
0.3919402904818093,0.7617873321861812,1.1239685845273284,1.4689871781468284,1.771358154338311,2.0010529004942876,2.1324529068661127,2.1494557439554223,2.0478177278737837,1.8357664299217704,1.5332006402733562,1.1691690030059056,0.7766025778465301,0.3832244614697817,4.896984553738034e-16
0.3153322242534208,0.6347644935203702,0.9377173389995277,1.2151969670796574,1.4509932362248092,1.626311098929124,1.7247135492199321,1.7356919267588349,1.6566210364320022,1.4933312760572302,1.2593856356373594,0.9739808065196686,0.6582469753325693,0.3301949584618082,3.939827236354328e-16
0.25260681284821546,0.5211802450908709,0.7719605302361507,0.9964079307564812,1.1830385476201277,1.3194038137772286,1.394739004642067,1.4021904749868992,1.3401913520039346,1.2128761371075805,1.0295452425306002,0.8031741257725263,0.548081990646405,0.27719522350305076,3.156122732791916e-16
0.20100253946516766,0.4229529280239128,0.6285485373372633,0.8100832845690442,0.9588838402379276,1.0662543682440209,1.124908325216096,1.1303000100038472,1.0815040457411929,0.9814889049040058,0.8367472130978069,0.6563246227405919,0.45040546003106496,0.2288108604460151,2.5113680704095134e-16
0.1582475008236209,0.3391419411019009,0.5060240685606532,0.6522336809582555,0.7710149794532638,0.8560342238610408,0.9021823688484534,0.9063587189238747,0.8680105679835011,0.7892991330238517,0.6748579057397751,0.5311808622770596,0.365773617756671,0.186295628410131,1.97717761102921e-16
0.12245938551433773,0.26781714336716816,0.40167359553460696,0.5184594800916019,0.6128580050314105,0.6801290918303999,0.7165800666031958,0.7200306331958046,0.6901363141643848,0.6284863286042406,0.5384471227203198,0.42478309523039426,0.2931411767970285,0.1495374521685784,1.530033359384356e-16
0.09206260432252296,0.20681252481724174,0.3124602953295815,0.40447794315885977,0.4786944125643123,0.5315181792179495,0.5602268071294135,0.5632466859214994,0.5403469040305042,0.492694145788066,0.42275374630403856,0.33405384362888124,0.2308677160394118,0.11789213407323418,1.150249571918443e-16
0.06571892414491257,0.1540222733746301,0.23542348889167758,0.3063468672975427,0.36356749985061326,0.4043717824621289,0.4267417422520647,0.42952527090749754,0.4125504660723422,0.3766572318391693,0.3236342345511068,0.25607459780177133,0.17717859598844066,0.0905464195548859,8.211060823328518e-17
0.04226855162532818,0.10750033867995623,0.16782700596474104,0.22052612698553814,0.2631750678046404,0.29376746040071305,0.3108298973899097,0.3135223844327046,0.30170247028064645,0.27594224598916484,0.23749112200299902,0.18819242636349415,0.13036553965766118,0.06667446639048506,5.2811218811840296e-17
0.020679072687044057,0.06547590992078005,0.10719071133397844,0.1438599072357767,0.17375743111688316,0.19547596783408822,0.20799319775543743,0.2107199186684197,0.2035277802906703,0.18675532588387592,0.16119205658429606,0.12804126856248674,0.0888634123152167,0.04550264024101024,2.5836869031656932e-17
