4.493025593790148,2.464537455929701,0.5370712687918999,1.227762873701428,2.7735532959519986,4.050889900011617,5.018943524429325,5.646771019530313,5.914304323317953,5.812991922887084,5.34607219748796,4.528469906023103,3.3863191276810305,1.956127904572221,0.2836112879748294,1.5777699109581347,3.568517958229643,5.624999999999998
0.949944772362498,0.1388735858702641,0.38869916212942357,1.3696652690867657,2.404974462959549,3.3270971452636395,4.050669777647364,4.526859091670058,4.728183114178474,4.643162477106793,4.2745148050080335,3.639067848106624,2.7693941375126725,1.7189969593359953,0.5773400554966681,0.48464764616165645,1.06532607560574,1.1868810097183022e-15
0.796925641574516,0.5666193524981404,0.8549902125870612,1.44902986341341,2.139539704963411,2.7902803447479654,3.3170514882797093,3.6683307301236283,3.8146048770148546,3.743279545567514,3.4566345995731487,2.971751275766519,2.3224133274321677,1.5640609212638936,0.7843340857782413,0.12232397159759589,0.2105981934593757,9.956956842765063e-16
0.668243940114654,0.7502651785923828,1.010508639048777,1.425048735994182,1.905446691434796,2.367724002661351,2.7482477928155995,3.0034962423079636,3.1070494747907786,3.0472412341848103,2.825983248615626,2.458704123375687,1.9754047161554142,1.4228919964798639,0.8676831522404482,0.3961479633143734,0.09854701551414125,8.349180557190974e-16
0.5599698385838804,0.7530284434402502,1.007448886757156,1.3294434293258646,1.6824095072785306,2.0187797264932734,2.295764546441096,2.4808758802889184,2.5531473751078275,2.5030297326906528,2.332124928043269,2.0531350033861555,1.690027074429747,1.2780420922961446,0.8623865699501718,0.49263172528128574,0.20690674644664775,6.996381124108269e-16
0.46879673827762297,0.6922019526638288,0.9332286598340622,1.1980374088099586,1.4700472255164727,1.7223993745516188,1.9276498360561005,2.06314679057816,2.113499235717072,2.071541641438865,1.9386151525799376,1.7245247201005771,1.4471735313575431,1.1315180545723833,0.8070257557194376,0.5022329356365345,0.23499863096226048,5.857245202748143e-16
0.3919402904818093,0.6118887292459514,0.8322234394418304,1.0553837443206937,1.2723856926237986,1.4674108931842849,1.6230074597691866,1.7239094866528668,1.7593515110386253,1.7242726157593244,1.6197940729012164,1.4531835031344627,1.2373066963720092,0.9893563735976558,0.728476135157009,0.4718869107385115,0.22964118337919653,4.896984553738034e-16
0.32705336483814723,0.5296297059570956,0.7258819888370021,0.9155083444768459,1.0925546461414606,1.2470784834417326,1.3678073753240256,1.4445691362467594,1.470030642890385,1.4407591670699305,1.3576903508145854,1.2260982992317535,1.0550687471160232,0.8563817050499511,0.6427212997034049,0.42520028540292354,0.210664421925781,4.086273635945037e-16
0.2721543699850495,0.4523934972179465,0.6240717734089505,0.7853901231110978,0.9317878979547887,1.0565549003103396,1.1521936998342872,1.2118868055285095,1.2306913638101427,1.2063333815451052,1.1395914444150077,1.034271829976315,0.8967758109052222,0.7352588146289383,0.558392959063758,0.373862332498198,0.18696954732033783,3.400354029463955e-16
0.22556673744771788,0.38263533865501637,0.5308782566021776,0.6678447459770491,0.7897748420092104,0.8918431731577454,0.9688786774338536,1.0162328626735657,1.030558798117807,1.0103704374068045,0.9563130872171841,0.871142780490298,0.7594152135719434,0.6268877858805951,0.4797051628909659,0.3234998953142203,0.1626469018638706,2.818278334591946e-16
