-549.294,-539.615,-521.24,-495.879,-465.577,-432.356,-397.973,-363.799,-330.812,-299.638,-270.623,-243.906,-219.485,-197.265,-177.098,-158.811,-142.22,-127.143,-113.409,-100.854,-89.3328,-78.7101,-68.8646,-59.6868,-51.0774,-42.9466,-35.2121,-27.7983,-20.6349,-13.6558,-6.79785,-4.54747e-12,6.797854,13.65579,20.6349,27.79827,35.21206,42.94656,51.07741,59.68677,68.86461,78.71008,89.33281,100.8542,113.4085,127.1434,142.2199,158.8109,177.098,197.2646,219.4849,243.9064,270.6232,299.6383,330.8123,363.7991,397.9727,432.3563,465.5768,495.879,521.2401,539.6147,549.2943
-498.586,-491.125,-476.838,-456.853,-432.57,-405.444,-376.808,-347.774,-319.197,-291.682,-265.618,-241.221,-218.58,-197.69,-178.489,-160.875,-144.724,-129.907,-116.29,-103.746,-92.1518,-81.3933,-71.3647,-61.9682,-53.1138,-44.7184,-36.7053,-29.0028,-21.5437,-14.264,-7.10265,-1.81899e-12,7.102655,14.26402,21.54366,29.00282,36.70532,44.71843,53.11376,61.96818,71.36469,81.39331,92.15176,103.746,116.2902,129.9067,144.724,160.8745,178.4893,197.6905,218.5796,241.2209,265.6176,291.682,319.1973,347.7743,376.808,405.444,432.57,456.8526,476.8384,491.1254,498.5858
-455.338,-449.463,-438.136,-422.123,-402.407,-380.042,-356.041,-331.293,-306.521,-282.275,-258.944,-236.78,-215.922,-196.428,-178.294,-161.474,-145.895,-131.469,-118.1,-105.688,-94.1349,-83.3467,-73.2327,-63.7075,-54.691,-46.1081,-37.888,-29.964,-22.2729,-14.754,-7.34874,-9.09495e-13,7.348743,14.75398,22.27289,29.96403,37.88798,46.10808,54.69102,63.70749,73.23267,83.34673,94.13494,105.6876,118.0997,131.4691,145.895,161.4738,178.2941,196.4284,215.9223,236.7798,258.9442,282.2748,306.5206,331.2928,356.0411,380.0418,402.4065,422.1231,438.1356,449.4627,455.3377
-417.965,-413.252,-404.118,-391.098,-374.891,-356.275,-336.022,-314.835,-293.318,-271.952,-251.105,-231.032,-211.901,-193.807,-176.785,-160.832,-145.913,-131.975,-118.952,-106.77,-95.3536,-84.626,-74.5118,-64.9381,-55.8348,-47.1349,-38.7745,-30.6924,-22.8299,-15.1303,-7.53834,0.0,7.538336,15.13026,22.8299,30.69241,38.7745,47.1349,55.83477,64.93807,74.51179,84.62599,95.35363,106.77,118.9518,131.9751,145.913,160.8317,176.785,193.8067,211.9015,231.032,251.1046,271.9525,293.3176,314.8351,336.0216,356.2754,374.8912,391.0977,404.1182,413.2522,417.9646
-385.304,-381.463,-373.987,-363.258,-349.785,-334.147,-316.935,-298.708,-279.962,-261.113,-242.49,-224.342,-206.845,-190.112,-174.207,-159.155,-144.95,-131.566,-118.962,-107.087,-95.8836,-85.2918,-75.2504,-65.6982,-56.5751,-47.8222,-39.3827,-31.2012,-23.224,-15.3988,-7.67434,-9.09495e-13,7.674338,15.39884,23.22404,31.20121,39.38271,47.82223,56.57507,65.69824,75.25043,85.29181,95.88356,107.087,118.9623,131.5663,144.9502,159.1551,174.2074,190.1121,206.8448,224.3419,242.4898,261.1128,279.9623,298.7082,316.935,334.1471,349.7853,363.2582,373.9873,381.4632,385.3038
-356.484,-353.31,-347.11,-338.162,-326.845,-313.593,-298.863,-283.101,-266.711,-250.046,-233.4,-217.001,-201.024,-185.589,-170.777,-156.631,-143.166,-130.378,-118.244,-106.732,-95.8018,-85.4073,-75.4999,-66.0294,-56.9451,-48.1962,-39.7329,-31.5057,-23.4662,-15.5667,-7.76018,2.728484e-12,7.760177,15.56671,23.4662,31.5057,39.73289,48.19625,56.94506,66.02939,75.49987,85.40726,95.80181,106.7322,118.244,130.3778,143.1664,156.6311,170.7773,185.5895,201.0237,217.0012,233.3998,250.0465,266.7107,283.1005,298.8632,313.5926,326.8446,338.1625,347.1097,353.3096,356.4836
-330.837,-328.182,-322.979,-315.437,-305.838,-294.515,-281.825,-268.12,-253.734,-238.963,-224.062,-209.239,-194.659,-180.445,-166.681,-153.425,-140.706,-128.535,-116.904,-105.796,-95.1842,-85.0356,-75.3124,-65.9744,-56.9795,-48.2848,-39.8469,-31.6225,-23.5684,-15.6416,-7.79966,-9.09495e-13,7.799656,15.64163,23.56836,31.62249,39.84691,48.28481,56.97952,65.9744,75.31239,85.03555,95.18423,105.7959,116.9038,128.5346,140.7065,153.4254,166.6815,180.4447,194.6594,209.2393,224.0617,238.9627,253.7335,268.1199,281.8247,294.5154,305.8382,315.4373,322.9795,328.1818,330.8375
-307.847,-305.6,-301.189,-294.769,-286.556,-276.806,-265.8,-253.821,-241.141,-228.009,-214.645,-201.235,-187.93,-174.848,-162.079,-149.683,-137.7,-126.15,-115.04,-104.363,-94.1036,-84.2383,-74.7397,-65.5763,-56.7138,-48.1165,-39.7475,-31.569,-23.5431,-15.6318,-7.79681,-9.09495e-13,7.796814,15.6318,23.54313,31.56898,39.74746,48.11654,56.71383,65.57628,74.73974,84.23834,94.10364,104.3635,115.0405,126.1504,137.6996,149.6825,162.0785,174.8483,187.9299,201.235,214.6452,228.009,241.1407,253.8209,265.8001,276.8061,286.5556,294.769,301.1892,305.6005,307.847
-287.103,-285.184,-281.408,-275.894,-268.809,-260.353,-250.749,-240.223,-229.0,-217.287,-205.275,-193.126,-180.977,-168.94,-157.102,-145.527,-134.259,-123.327,-112.744,-102.514,-92.6285,-83.0744,-73.8319,-64.8771,-56.183,-47.7201,-39.4574,-31.3628,-23.4034,-15.5456,-7.7558,-9.09495e-13,7.755803,15.54562,23.40337,31.36283,39.45741,47.72008,56.18298,64.87715,73.83195,83.07444,92.62852,102.5138,112.7443,123.3268,134.2589,145.5266,157.1019,168.9401,180.9769,193.1256,205.2749,217.2874,228.9995,240.223,250.7487,260.3534,268.8089,275.894,281.4078,285.1839,287.1031
-268.278,-266.624,-263.364,-258.59,-252.433,-245.05,-236.618,-227.323,-217.347,-206.866,-196.041,-185.016,-173.912,-162.833,-151.862,-141.063,-130.483,-120.154,-110.096,-100.319,-90.8222,-81.599,-72.6365,-63.9174,-55.4209,-47.1234,-38.9993,-31.0215,-23.1619,-15.3915,-7.68078,0.0,7.68078,15.39149,23.16192,31.02154,38.99929,47.12337,55.42087,63.91738,72.63646,81.59895,90.82219,100.3189,110.0962,120.1538,130.4826,141.0629,151.8623,162.8333,173.912,185.0156,196.0414,206.8662,217.347,227.3228,236.6183,245.0499,252.4327,258.5903,263.3641,266.6243,268.2785
-251.108,-249.671,-246.834,-242.67,-237.282,-230.795,-223.352,-215.103,-206.2,-196.789,-187.009,-176.983,-166.822,-156.619,-146.451,-136.38,-126.455,-116.709,-107.168,-97.8435,-88.7423,-79.8627,-71.1975,-62.735,-54.4597,-46.3532,-38.3948,-30.5621,-22.8313,-15.1777,-7.57582,0.0,7.575824,15.17765,22.83129,30.56211,38.39485,46.35325,54.45975,62.73505,71.19755,79.86273,88.74234,97.84354,107.1677,116.7094,126.4548,136.3803,146.451,156.619,166.8223,176.9834,187.0088,196.789,206.1995,215.1028,223.3519,230.7951,237.2819,242.6702,246.834,249.6708,251.108
-235.375,-234.117,-231.631,-227.975,-223.229,-217.497,-210.891,-203.537,-195.559,-187.082,-178.221,-169.087,-159.775,-150.369,-140.942,-131.553,-122.247,-113.061,-104.022,-95.1451,-86.4409,-77.9121,-69.556,-61.3655,-53.3298,-45.435,-37.6647,-30.0008,-22.4235,-14.912,-7.44486,-9.09495e-13,7.444864,14.91201,22.42346,30.00078,37.66474,45.43501,53.32983,61.36552,69.55597,77.91206,86.44092,95.14514,104.0218,113.0614,122.247,131.5525,140.9423,150.3693,159.7747,169.0868,178.2214,187.0816,195.5592,203.5371,210.8915,217.4967,223.2294,227.9746,231.631,234.1168,235.3746
-220.899,-219.791,-217.599,-214.368,-210.165,-205.071,-199.18,-192.595,-185.419,-177.757,-169.708,-161.368,-152.82,-144.141,-135.396,-126.641,-117.919,-109.267,-100.713,-92.2743,-83.9642,-75.7886,-67.7487,-59.8412,-52.059,-44.3922,-36.8283,-29.3528,-21.9498,-14.602,-7.29163,-4.54747e-13,7.291626,14.60204,21.94978,29.35281,36.82831,44.39224,52.05905,59.84121,67.74874,75.78862,83.96416,92.27431,100.7128,109.2675,117.919,126.6406,135.3964,144.1413,152.8203,161.3679,169.7084,177.7566,185.4188,192.5947,199.1803,205.0707,210.1645,214.3678,217.5985,219.7909,220.899
-207.532,-206.549,-204.604,-201.733,-197.99,-193.441,-188.164,-182.243,-175.765,-168.818,-161.488,-153.856,-145.997,-137.979,-129.861,-121.694,-113.521,-105.377,-97.2878,-89.2751,-81.3528,-73.5295,-65.8092,-58.1916,-50.6729,-43.2466,-35.9034,-28.6324,-21.4208,-14.2548,-7.1196,-4.54747e-13,7.119597,14.25476,21.42078,28.63239,35.90344,43.24658,50.67291,58.19155,65.80917,73.52951,81.35279,89.2751,97.28776,105.3766,113.5212,121.6943,129.8613,137.9793,145.9973,153.856,161.4877,168.8176,175.7645,182.2427,188.1642,193.4414,197.9902,201.7335,204.6043,206.5494,207.5315
-195.146,-194.271,-192.536,-189.972,-186.621,-182.54,-177.792,-172.447,-166.579,-160.262,-153.569,-146.571,-139.334,-131.917,-124.375,-116.754,-109.095,-101.43,-93.7865,-86.1856,-78.6424,-71.1675,-63.7669,-56.4429,-49.1945,-42.0177,-34.9065,-27.8525,-20.8462,-13.8766,-6.932,-4.54747e-13,6.932001,13.87662,20.84621,27.85252,34.90647,42.01774,49.19448,56.4429,63.76688,71.16745,78.64238,86.18556,93.78654,101.4299,109.0948,116.7543,124.3751,131.9173,139.3338,146.571,153.5689,160.2617,166.579,172.4475,177.7925,182.5405,186.6214,189.9715,192.5359,194.2709,195.1462
-183.636,-182.852,-181.297,-178.995,-175.983,-172.307,-168.018,-163.176,-157.842,-152.081,-145.955,-139.525,-132.849,-125.981,-118.968,-111.853,-104.674,-97.4617,-90.2429,-83.0382,-75.8637,-68.7311,-61.648,-54.6187,-47.6444,-40.7234,-33.8522,-27.025,-20.2349,-13.4735,-6.73178,7.730705e-12,6.731783,13.47352,20.2349,27.02503,33.85218,40.72342,47.64435,54.61871,61.64799,68.73106,75.8637,83.03821,90.24292,97.46174,104.6738,111.853,118.9677,125.9808,132.8495,139.5254,145.9552,152.0811,157.8423,163.1757,168.0178,172.3066,175.9834,178.9953,181.2969,182.8521,183.6361
-172.91,-172.205,-170.804,-168.73,-166.01,-162.685,-158.796,-154.395,-149.533,-144.265,-138.645,-132.726,-126.558,-120.189,-113.662,-107.016,-100.286,-93.5003,-86.6852,-79.8607,-73.0432,-66.2451,-59.4753,-52.7396,-46.0408,-39.3794,-32.7538,-26.1605,-19.5948,-13.0508,-6.52161,-5.91172e-12,6.521607,13.05079,19.59484,26.16053,32.75378,39.37941,46.0408,52.73959,59.47532,66.24508,73.04316,79.86068,86.68518,93.50034,100.2856,107.016,113.6619,120.1889,126.558,132.7259,138.6452,144.2654,149.5335,154.3952,158.7964,162.6846,166.0104,168.7295,170.8042,172.2045,172.9099
-162.889,-162.252,-160.986,-159.108,-156.644,-153.625,-150.088,-146.075,-141.631,-136.802,-131.634,-126.175,-120.468,-114.555,-108.475,-102.264,-95.9524,-89.5688,-83.1368,-76.6761,-70.2032,-63.7308,-57.2686,-50.8235,-44.3999,-37.9996,-31.623,-25.2685,-18.9331,-12.6132,-6.30386,-1.36424e-12,6.303858,12.61317,18.93315,25.26846,31.62301,37.99964,44.39986,50.82354,57.26861,63.73078,70.20319,76.67615,83.13679,89.56883,95.95236,102.2636,108.4749,114.5548,120.4677,126.1749,131.6344,136.8018,141.631,146.0752,150.0881,153.6249,156.6441,159.1082,160.9858,162.2518,162.8892
-153.506,-152.928,-151.779,-150.074,-147.833,-145.083,-141.856,-138.187,-134.114,-129.676,-124.916,-119.872,-114.583,-109.088,-103.42,-97.6111,-91.6914,-85.6858,-79.617,-73.5039,-67.3627,-61.2062,-55.0448,-48.8861,-42.7355,-36.5963,-30.4702,-24.3572,-18.2561,-12.1649,-6.08065,0.0,6.080652,12.1649,18.25611,24.35715,30.47016,36.59629,42.73546,48.88608,55.0448,61.20623,67.36268,73.50394,79.61699,85.68584,91.69136,97.61114,103.4195,109.0875,114.5832,119.8716,124.9157,129.6764,134.1135,138.1866,141.8557,145.0829,147.8327,150.0736,151.7789,152.9278,153.5059
-144.701,-144.175,-143.128,-141.574,-139.53,-137.018,-134.065,-130.702,-126.96,-122.875,-118.48,-113.813,-108.906,-103.793,-98.5044,-93.0701,-87.5161,-81.8662,-76.1414,-70.3599,-64.5374,-58.6867,-52.8183,-46.9405,-41.0596,-35.1799,-29.3042,-23.4339,-17.5692,-11.7097,-5.85385,-9.09495e-13,5.853847,11.70968,17.56925,23.43387,29.30418,35.1799,41.05961,46.94053,52.81828,58.68665,64.53737,70.35993,76.14139,81.86619,87.51609,93.07009,98.50442,103.7926,108.9058,113.8127,118.4804,122.8746,126.9601,130.7018,134.0654,137.0183,139.5302,141.5745,143.1285,144.1746,144.7007
-136.422,-135.941,-134.986,-133.566,-131.696,-129.395,-126.686,-123.595,-120.15,-116.381,-112.319,-107.993,-103.435,-98.6728,-93.7354,-88.6487,-83.4367,-78.1214,-72.7224,-67.257,-61.7402,-56.1847,-50.6012,-44.9982,-39.3825,-33.7595,-28.1328,-22.5049,-16.8773,-11.2507,-5.62506,-4.54747e-13,5.625057,11.25071,16.87734,22.50491,28.1328,33.75951,39.38255,44.99816,50.60115,56.18472,61.74022,67.25704,72.72243,78.12143,83.43673,88.64871,93.73545,98.67281,103.4347,107.9931,112.3187,116.3814,120.1504,123.5951,126.6859,129.3946,131.6955,133.5657,134.9859,135.9413,136.4216
-128.623,-128.183,-127.308,-126.007,-124.291,-122.179,-119.688,-116.842,-113.665,-110.182,-106.42,-102.406,-98.1669,-93.7285,-89.1159,-84.3526,-79.4607,-74.4604,-69.3699,-64.2056,-58.9818,-53.7109,-48.4035,-43.0684,-37.7129,-32.3428,-26.9626,-21.5757,-16.1845,-10.7908,-5.39568,0.0,5.395675,10.79076,16.18447,21.57565,26.96258,32.3428,37.71291,43.06839,48.40345,53.71085,58.98175,64.20557,69.36988,74.46036,79.46068,84.35258,89.11585,93.72852,98.16695,102.4061,106.4201,110.182,113.6649,116.8423,119.6884,122.1788,124.2915,126.0067,127.3082,128.1831,128.6228
-121.264,-120.86,-120.057,-118.862,-117.285,-115.341,-113.046,-110.421,-107.485,-104.261,-100.773,-97.0445,-93.0985,-88.9584,-84.6469,-80.1851,-75.5931,-70.8894,-66.0912,-61.2136,-56.2704,-51.2735,-46.2334,-41.159,-36.0579,-30.9362,-25.7991,-20.6506,-15.4941,-10.3322,-5.16689,4.547474e-13,5.166886,10.33218,15.49413,20.65063,25.79908,30.93621,36.05789,41.15904,46.23341,51.27349,56.27036,61.2136,66.09118,70.88944,75.59307,80.18506,84.64687,88.95845,93.09846,97.04451,100.7734,104.2614,107.485,110.4208,113.0465,115.3409,117.2849,118.8616,120.057,120.8602,121.2636
-114.308,-113.937,-113.198,-112.098,-110.645,-108.853,-106.736,-104.31,-101.593,-98.6054,-95.3675,-91.9,-88.224,-84.3599,-80.3281,-76.1477,-71.8371,-67.4132,-62.8918,-58.2873,-53.6126,-48.8793,-44.0977,-39.2765,-34.4234,-29.5451,-24.6469,-19.7337,-14.8092,-9.87696,-4.93969,0.0,4.939686,9.876956,14.80924,19.73367,24.64691,29.54505,34.42342,39.27647,44.09767,48.87934,53.61261,58.28728,62.89178,67.41317,71.83707,76.14774,80.32811,84.35995,88.22396,91.90004,95.36751,98.60542,101.5929,104.3096,106.7358,108.8533,110.6455,112.0978,113.1981,113.9369,114.308
-107.723,-107.381,-106.701,-105.686,-104.346,-102.691,-100.734,-98.4887,-95.9716,-93.1998,-90.1912,-86.9642,-83.5374,-79.9293,-76.1579,-72.2407,-68.1943,-64.0344,-59.7755,-55.4311,-51.0135,-46.5336,-42.0014,-37.4258,-32.8143,-28.1737,-23.5098,-18.8279,-14.1322,-9.42671,-4.7149,-4.54747e-13,4.714903,9.426714,14.13221,18.82788,23.50985,28.17367,32.81426,37.42576,42.00145,46.5336,51.01346,55.43111,59.77551,64.03439,68.19432,72.24071,76.1579,79.92927,83.53738,86.96418,90.19119,93.19982,95.97164,98.48869,100.7338,102.6911,104.346,105.686,106.7005,107.3815,107.7234
-101.481,-101.165,-100.537,-99.5997,-98.3615,-96.8312,-95.0197,-92.9397,-90.6051,-88.031,-85.2333,-82.2281,-79.0321,-75.6618,-72.1335,-68.4629,-64.6651,-60.7546,-56.7448,-52.6482,-48.4765,-44.2402,-39.9488,-35.6109,-31.2342,-26.8255,-22.3909,-17.9358,-13.465,-8.98279,-4.49321,6.82121e-13,4.493211,8.982791,13.46499,17.93581,22.39093,26.82551,31.23418,35.61087,39.94875,44.24016,48.4765,52.64821,56.74475,60.75457,64.6651,68.46287,72.1335,75.66184,79.03212,82.2281,85.23325,88.03104,90.60514,92.93972,95.01974,96.83121,98.36151,99.59967,100.5366,101.1651,101.4807
-95.5534,-95.2619,-94.6809,-93.8146,-92.6691,-91.2525,-89.5742,-87.6453,-85.4782,-83.0859,-80.4827,-77.6828,-74.7012,-71.5525,-68.2514,-64.8122,-61.2487,-57.574,-53.8007,-49.9405,-46.0042,-42.0018,-37.9425,-33.8348,-29.6861,-25.5033,-21.2925,-17.0595,-12.8091,-8.54625,-4.27515,-4.54747e-13,4.27515,8.546249,12.80914,17.05946,21.29253,25.50327,29.68607,33.83478,37.94254,42.00179,46.00416,49.94048,53.80072,57.57401,61.24866,64.81218,68.25139,71.55248,74.70118,77.68284,80.48268,83.08595,85.47816,87.64533,89.57419,91.25248,92.66915,93.8146,94.68089,95.26188,95.55343
-89.9178,-89.6481,-89.1105,-88.3087,-87.248,-85.9354,-84.3792,-82.5892,-80.5762,-78.3519,-75.9287,-73.3194,-70.5373,-67.5955,-64.5074,-61.2858,-57.9433,-54.4921,-50.9436,-47.3088,-43.5979,-39.8203,-35.9848,-32.0996,-28.1721,-24.2089,-20.2165,-16.2004,-12.1659,-8.11791,-4.06114,-2.27374e-13,4.06114,8.117914,12.16587,16.20036,20.21648,24.20895,28.17207,32.09964,35.98485,39.82029,43.59788,47.30883,50.94364,54.49211,57.94333,61.2858,64.50739,67.59553,70.53726,73.3194,75.92867,78.35191,80.57623,82.58924,84.37922,85.93538,87.24801,88.3087,89.1105,89.64807,89.91777
-84.5518,-84.3021,-83.8044,-83.0617,-82.0788,-80.8618,-79.4181,-77.7562,-75.8856,-73.8168,-71.5607,-69.1288,-66.5329,-63.785,-60.8968,-57.8803,-54.7468,-51.5074,-48.1729,-44.7533,-41.2582,-37.6966,-34.0769,-30.4068,-26.6936,-22.944,-19.1641,-15.3596,-11.5361,-7.6984,-3.85149,-2.27374e-13,3.851494,7.698401,11.53606,15.35963,19.16406,22.94398,26.69364,30.40684,34.07692,37.69665,41.25824,44.75332,48.17291,51.50744,54.74678,57.88028,60.89684,63.78498,66.53294,69.12882,71.5607,73.81679,75.88562,77.75617,79.41807,80.8618,82.0788,83.06168,83.80435,84.30212,84.5518
-79.4355,-79.2042,-78.7431,-78.0549,-77.1437,-76.0149,-74.6751,-73.1317,-71.3933,-69.4689,-67.3685,-65.1022,-62.6807,-60.1146,-57.4147,-54.5917,-51.6561,-48.618,-45.4872,-42.2733,-38.9851,-35.6311,-32.2193,-28.7572,-25.2516,-21.7093,-18.1362,-14.538,-10.9203,-7.28814,-3.64643,-9.09495e-13,3.646435,7.288142,10.92032,14.53804,18.13616,21.70927,25.25165,28.75718,32.21934,35.63114,38.98511,42.2733,45.48723,48.61796,51.65606,54.59171,57.41472,60.1146,62.6807,65.10224,67.36851,69.46894,71.39329,73.13174,74.67511,76.01494,77.14371,78.05489,78.7431,79.20425,79.43552
-74.5505,-74.3362,-73.9089,-73.271,-72.4262,-71.3792,-70.1357,-68.7024,-67.0868,-65.2972,-63.3422,-61.2309,-58.973,-56.578,-54.0557,-51.4158,-48.6678,-45.8211,-42.8848,-39.8675,-36.7778,-33.6235,-30.4121,-27.1509,-23.8465,-20.5053,-17.1333,-13.7361,-10.3191,-6.88741,-3.4461,-2.27374e-13,3.446104,6.887408,10.31905,13.73606,17.13327,20.5053,23.8465,27.15089,30.41211,33.62345,36.77778,39.86753,42.88476,45.8211,48.66779,51.41579,54.05572,56.57802,58.97301,61.23094,63.34216,65.29718,67.08684,68.7024,70.13567,71.37916,72.42621,73.27104,73.90893,74.33624,74.55052
-69.8798,-69.6813,-69.2853,-68.6942,-67.9109,-66.9398,-65.786,-64.4553,-62.9545,-61.2908,-59.472,-57.5064,-55.4024,-53.1688,-50.8143,-48.3479,-45.7782,-43.1139,-40.3632,-37.5343,-34.635,-31.6728,-28.6548,-25.5878,-22.4782,-19.3322,-16.1556,-12.9539,-9.73242,-6.49633,-3.25057,9.094947e-13,3.250573,6.496334,9.732419,12.95386,16.15555,19.33217,22.47818,25.58775,28.65477,31.67278,34.63501,37.5343,40.36319,43.11387,45.77824,48.34792,50.81434,53.16876,55.40237,57.50635,59.472,61.29079,62.9545,64.45534,65.786,66.93984,67.91092,68.69415,69.28534,69.68128,69.87979
