-2494.3,-982.526,-458.979,-248.543,-150.764,-99.195,-69.0414,-49.9068,-36.9401,-27.658,-20.6846,-15.2036,-10.699,-6.82285,-3.32313,-3.63798e-12,3.323128,6.822848,10.69897,15.20363,20.68464,27.658,36.94012,49.90681,69.04144,99.19501,150.7643,248.5429,458.9789,982.5262,2494.299
-1500.37,-976.827,-604.846,-384.428,-255.319,-176.974,-127.064,-93.6457,-70.1957,-53.0073,-39.8769,-29.4309,-20.7694,-13.2693,-6.46966,-9.09495e-13,6.469665,13.26929,20.76941,29.43093,39.87691,53.00726,70.19565,93.64569,127.0639,176.9743,255.3193,384.4282,604.8465,976.8266,1500.372
-1029.99,-819.561,-599.152,-429.004,-309.11,-226.319,-168.594,-127.416,-97.1895,-74.2985,-56.3848,-41.8738,-29.6784,-19.0152,-9.28624,-1.81899e-12,9.286239,19.01525,29.67843,41.87376,56.3848,74.29849,97.18954,127.4163,168.5943,226.319,309.1103,429.0044,599.1521,819.5615,1029.99
-770.038,-672.277,-543.196,-423.327,-325.798,-250.597,-193.578,-150.236,-116.848,-90.6124,-69.4901,-52.0009,-37.0553,-23.827,-11.66,4.547474e-13,11.66004,23.82703,37.05532,52.00087,69.49005,90.61236,116.8477,150.2358,193.5781,250.597,325.7985,423.3269,543.1962,672.2768,770.0376
-607.846,-556.312,-478.029,-395.308,-320.16,-256.693,-204.885,-163.101,-129.353,-101.813,-78.9622,-59.5844,-42.7149,-27.5775,-13.5269,1.818989e-12,13.52689,27.57751,42.71494,59.58436,78.96219,101.8132,129.353,163.1012,204.8851,256.6925,320.1598,395.3084,478.029,556.3119,607.8457
-497.187,-467.096,-417.299,-359.718,-302.84,-251.128,-206.169,-167.931,-135.65,-108.325,-84.9611,-64.6594,-46.6426,-30.2412,-14.87,-4.54747e-13,14.87002,30.24119,46.64258,64.65943,84.96111,108.3254,135.6498,167.9308,206.1688,251.1283,302.8396,359.7179,417.2994,467.0962,497.1874
-416.621,-397.586,-364.355,-323.424,-280.353,-238.812,-200.731,-166.803,-136.99,-110.877,-87.8975,-67.4497,-48.9547,-31.8747,-15.712,-4.54747e-13,15.712,31.87465,48.95474,67.44966,87.89748,110.8773,136.9902,166.8034,200.7308,238.8121,280.3525,323.4243,364.3546,397.5859,416.6205
-355.088,-342.272,-319.109,-289.272,-256.334,-223.037,-191.139,-161.562,-134.63,-110.296,-88.3018,-68.287,-49.8521,-32.5907,-16.1033,-2.27374e-12,16.10333,32.59068,49.85208,68.28701,88.30184,110.2962,134.6302,161.5617,191.1391,223.0369,256.334,289.2723,319.1086,342.2724,355.0882
-306.372,-297.307,-280.535,-258.222,-232.674,-205.862,-179.227,-153.674,-129.673,-107.375,-86.7267,-67.5444,-49.5759,-32.5327,-16.1106,0.0,16.11064,32.53265,49.57589,67.54445,86.72671,107.3754,129.6726,153.6741,179.227,205.8624,232.6741,258.2224,280.5351,297.3071,306.3716
-266.72,-260.049,-247.502,-230.408,-210.278,-188.512,-166.232,-144.235,-123.011,-102.806,-83.6852,-65.5882,-48.3744,-31.8534,-15.8066,-1.36424e-12,15.80658,31.85341,48.37436,65.58819,83.68517,102.8061,123.0109,144.235,166.2324,188.5117,210.2778,230.408,247.5022,260.0492,266.7195
-233.738,-228.668,-219.017,-205.63,-189.517,-171.674,-152.956,-134.023,-115.33,-97.1528,-79.6197,-62.7488,-46.4799,-30.7001,-15.2623,-1.59162e-12,15.26226,30.70005,46.47994,62.7488,79.61971,97.15279,115.3298,134.0225,152.956,171.6742,189.5173,205.6296,219.0165,228.6679,233.7378
-205.826,-201.868,-194.266,-183.576,-170.488,-155.712,-139.895,-123.569,-107.133,-90.8556,-74.8921,-59.3074,-44.0966,-29.2046,-14.5424,4.547474e-13,14.5424,29.2046,44.09656,59.30736,74.89206,90.85556,107.1332,123.5692,139.8948,155.7116,170.4878,183.5764,194.2664,201.8683,205.8258
-181.871,-178.713,-172.604,-163.922,-153.146,-140.79,-127.342,-113.226,-98.7783,-84.2441,-69.7856,-55.492,-41.3943,-27.4794,-13.7027,6.82121e-13,13.70273,27.4794,41.39434,55.49202,69.78563,84.24414,98.77828,113.2264,127.3424,140.7898,153.1458,163.922,172.6045,178.7131,181.8714
-161.075,-158.508,-153.516,-146.361,-137.384,-126.959,-115.459,-103.216,-90.5094,-77.5571,-64.5143,-51.4808,-38.5094,-25.6159,-12.7891,0.0,12.78913,25.61592,38.50936,51.48076,64.5143,77.55709,90.50935,103.2156,115.4587,126.9593,137.3835,146.3612,153.5164,158.5082,161.0752
-142.846,-140.728,-136.592,-130.623,-123.068,-114.205,-104.317,-93.6679,-82.4865,-70.9606,-59.2337,-47.4074,-35.5464,-23.6858,-11.8379,-2.27374e-13,11.83787,23.68581,35.54643,47.40737,59.23371,70.96058,82.48645,93.66793,104.3174,114.2053,123.0679,130.6228,136.5917,140.728,142.8461
-126.735,-124.966,-121.5,-116.471,-110.06,-102.477,-93.9378,-84.6522,-74.8079,-64.5651,-54.0526,-43.3686,-32.5832,-21.743,-10.8765,6.82121e-13,10.87654,21.743,32.58317,43.36857,54.05258,64.56508,74.80794,84.65223,93.93784,102.4766,110.0599,116.4705,121.4997,124.966,126.735
-112.393,-110.901,-107.97,-103.7,-98.2244,-91.7034,-84.305,-76.1952,-67.528,-58.4392,-49.043,-39.4311,-29.6747,-19.8265,-9.92527,2.273737e-13,9.925273,19.8265,29.67469,39.43115,49.04297,58.43921,67.52801,76.19522,84.30505,91.70345,98.22445,103.6997,107.9705,110.9013,112.393
-99.5426,-98.2758,-95.7812,-92.1333,-87.4348,-81.8077,-75.3837,-68.2956,-60.6697,-52.6208,-44.2489,-35.6384,-26.858,-17.963,-8.99806,1.136868e-13,8.998058,17.96302,26.85795,35.63836,44.24893,52.62078,60.66968,68.29557,75.38369,81.80767,87.4348,92.1333,95.78119,98.27577,99.54264
-87.9592,-86.878,-84.7452,-81.6175,-77.5738,-72.7087,-67.1265,-60.9337,-54.2344,-47.1253,-39.6936,-32.0154,-24.1557,-16.1696,-8.10394,-3.41061e-13,8.103935,16.16959,24.15573,32.01543,39.69363,47.12529,54.23435,60.9337,67.12647,72.70875,77.57378,81.61754,84.74522,86.87797,87.95916
-77.4569,-76.5317,-74.7042,-72.0179,-68.534,-64.3271,-59.4798,-54.0784,-48.2087,-41.9524,-35.3849,-28.574,-21.5799,-14.4557,-7.2481,-2.27374e-13,7.248098,14.45566,21.57994,28.57399,35.38485,41.9524,48.20873,54.07842,59.47975,64.32706,68.53402,72.01787,74.70418,76.53173,77.45686
-67.8797,-67.0879,-65.5219,-63.2157,-60.2174,-56.5857,-52.3871,-47.6915,-42.5698,-37.0907,-31.3194,-25.3157,-19.1344,-12.825,-6.4328,-1.13687e-13,6.432798,12.825,19.13441,25.31573,31.31939,37.09074,42.56976,47.69148,52.38706,56.58573,60.21738,63.21573,65.52191,67.08789,67.8797
-59.0943,-58.4182,-57.0798,-55.1058,-52.534,-49.4114,-45.7913,-41.7307,-37.2881,-32.5214,-27.4862,-22.2351,-16.817,-11.2771,-5.65809,4.547474e-13,5.658095,11.27714,16.81695,22.23512,27.48625,32.52141,37.2881,41.73067,45.79127,49.41142,52.53402,55.10578,57.07983,58.41824,59.09434
-50.9851,-50.4109,-49.2734,-47.5936,-45.4015,-42.7347,-39.6359,-36.1518,-32.3306,-28.2205,-23.8691,-19.3216,-14.6211,-9.80853,-4.92244,5.684342e-14,4.922437,9.808531,14.62113,19.32156,23.86906,28.22054,32.33057,36.15183,39.63593,42.73465,45.40151,47.59356,49.27337,50.4109,50.98508
-43.45,-42.9669,-42.0092,-40.5936,-38.7438,-36.4898,-33.866,-30.9101,-27.6618,-24.1611,-20.4479,-16.5609,-12.5375,-8.41341,-4.22312,-5.68434e-14,4.223121,8.413411,12.53748,16.56092,20.44791,24.16113,27.6618,30.91014,33.86597,36.48976,38.74379,40.59356,42.00921,42.96689,43.45001
-36.3981,-35.9975,-35.203,-34.0277,-32.4903,-30.6146,-28.4281,-25.9609,-23.2454,-20.3143,-17.2005,-13.9367,-10.5545,-7.08451,-3.55664,0.0,3.556637,7.084507,10.55448,13.93672,17.20054,20.31425,23.24538,25.96095,28.42806,30.61463,32.49035,34.02769,35.203,35.99747,36.39805
-29.7467,-29.4219,-28.7776,-27.8239,-26.5753,-25.0503,-23.2707,-21.2602,-19.0445,-16.65,-14.1033,-11.431,-8.65919,-5.8135,-2.91892,1.136868e-13,2.918919,5.813505,8.659187,11.43096,14.10326,16.64996,19.04452,21.26022,23.27068,25.05035,26.57528,27.82386,28.77762,29.42193,29.74668
-23.4201,-23.166,-22.6617,-21.9149,-20.9366,-19.7408,-18.3441,-16.7648,-15.0225,-13.1378,-11.1316,-9.02467,-6.83781,-4.59141,-2.30553,1.136868e-13,2.305534,4.591407,6.83781,9.024668,11.13158,13.13782,15.0225,16.76475,18.34408,19.7408,20.93655,21.91486,22.66168,23.16596,23.42005
-17.3475,-17.1602,-16.7883,-16.2373,-15.5153,-14.6322,-13.6001,-12.4322,-11.1429,-9.74725,-8.26056,-6.69833,-5.07598,-3.40878,-1.71181,2.842171e-14,1.71181,3.408779,5.075979,6.698327,8.260556,9.747247,11.14292,12.43221,13.60009,14.63222,15.51528,16.23734,16.78829,17.16017,17.34752
-11.4623,-11.3389,-11.094,-10.7309,-10.255,-9.67273,-8.99185,-8.22106,-7.36972,-6.44769,-5.46508,-4.4321,-3.359,-2.25592,-1.13293,-4.26326e-14,1.132926,2.255919,3.358999,4.432103,5.465075,6.44769,7.369723,8.221059,8.991852,9.672725,10.255,10.73092,11.09395,11.33894,11.46233
-5.70054,-5.63928,-5.51766,-5.33741,-5.10106,-4.81183,-4.47353,-4.09045,-3.66722,-3.20872,-2.71995,-2.20601,-1.672,-1.12297,-0.563975,-7.10543e-15,0.5639745,1.122972,1.671996,2.206013,2.719951,3.208716,3.667223,4.090454,4.473534,4.81183,5.101059,5.337411,5.517662,5.639284,5.700538
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
