-596.431,-214.64,-74.0527,0.0,74.05273,214.6401,596.4314
-324.654,-188.076,-81.5708,0.0,81.57077,188.0764,324.6542
-189.455,-131.44,-64.154,-5.68434e-14,64.15397,131.4405,189.4547
-112.269,-84.0768,-43.6047,-2.84217e-14,43.60465,84.07678,112.2694
-63.2769,-48.9926,-26.1879,5.684342e-14,26.18785,48.99258,63.27686
-28.5686,-22.4288,-12.1542,2.842171e-14,12.15417,22.42883,28.56856
0.0,0.0,0.0,0.0,0.0,0.0,0.0
