0.0,0.0856244436219,0.325734740243,0.67250311101,1.05409976206,1.38543260048,1.58114964309,1.56917392569,1.30293896097,0.770619992597
0.319352539788,0.490601427032,0.807954650153,1.21602335447,1.63697724236,1.98187166037,2.16402712339,2.11269416915,1.78515887088,1.17559697601
0.670483998247,0.927357329113,1.32195347873,1.7913225166,2.25163364134,2.61008963892,2.77868352237,2.68799333128,2.29915769946,1.61235287809
1.08833562892,1.4308334034,1.90267247952,2.43334185094,2.93301021252,3.30502778969,3.46006009355,3.33001266562,2.87987670025,2.11582895238
1.61448804047,2.04261025858,2.5916922612,3.18366196616,3.72268756459,4.10826672134,4.24973744562,4.08033278084,3.56889648193,2.72760580756
2.30129890231,2.81504556404,3.44137049316,4.09464053167,4.67302336694,5.07216410327,5.20007324797,4.99131134635,4.41857471389,3.50004111301
3.21711308036,3.81648418571,4.52005204133,5.23462241339,5.85236248551,6.26506480141,6.37941236654,6.13129322807,5.49725626206,4.50147973469
4.45306366629,5.13805921526,5.91886999738,6.69474070299,7.35183801195,7.77810190744,7.87888789298,7.59141151767,6.89607421811,5.82305476424
6.13214067351,6.90276066611,7.76081437473,8.59798541388,9.29443995969,9.73426543476,9.82148984072,9.49465622856,8.73801859546,7.58775621509
8.42142983021,9.27767426643,10.2129709015,11.1114422742,11.8472540569,12.3006411116,12.3743039379,12.0081130889,11.1901751223,9.9626698154
