5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125,5.3125
0.0,2.633433,3.660085,4.129376,4.373303,4.510691,4.589456,4.630671,4.643536,4.630671,4.589456,4.510691,4.373303,4.129376,3.660085,2.633433,0.0
0.0,1.561146,2.565033,3.171616,3.540643,3.767505,3.903963,3.977193,4.000302,3.977193,3.903963,3.767505,3.540643,3.171616,2.565033,1.561146,0.0
0.0,1.046117,1.867285,2.451411,2.85015,3.114721,3.281697,3.373836,3.403285,3.373836,3.281697,3.114721,2.85015,2.451411,1.867285,1.046117,0.0
0.0,0.7560384,1.40658,1.916591,2.293826,2.559534,2.734267,2.83317,2.865165,2.83317,2.734267,2.559534,2.293826,1.916591,1.40658,0.7560384,0.0
0.0,0.5714561,1.086406,1.514549,1.849028,2.095323,2.262666,2.359413,2.391036,2.359413,2.262666,2.095323,1.849028,1.514549,1.086406,0.5714561,0.0
0.0,0.4433804,0.8530373,1.20617,1.492413,1.710064,1.861661,1.950779,1.980152,1.950779,1.861661,1.710064,1.492413,1.20617,0.8530373,0.4433804,0.0
0.0,0.3490282,0.6761934,0.9646802,1.204392,1.390857,1.523137,1.60189,1.628014,1.60189,1.523137,1.390857,1.204392,0.9646802,0.6761934,0.3490282,0.0
0.0,0.2765392,0.5380278,0.7719656,0.9696171,1.125837,1.238139,1.305629,1.328125,1.305629,1.238139,1.125837,0.9696171,0.7719656,0.5380278,0.2765392,0.0
0.0,0.2191007,0.427413,0.6155373,0.7762742,0.9047326,0.9979553,1.05436,1.073229,1.05436,0.9979553,0.9047326,0.7762742,0.6155373,0.427413,0.2191007,0.0
0.0,0.1724505,0.3369863,0.4864965,0.6152096,0.7188645,0.7945887,0.840629,0.8560696,0.840629,0.7945887,0.7188645,0.6152096,0.4864965,0.3369863,0.1724505,0.0
0.0,0.1337152,0.2615852,0.3782527,0.4792034,0.5609271,0.6209059,0.6574975,0.6697913,0.6574975,0.6209059,0.5609271,0.4792034,0.3782527,0.2615852,0.1337152,0.0
0.0,0.100825,0.1973865,0.2857257,0.3624241,0.4247347,0.4706103,0.4986637,0.5081007,0.4986637,0.4706103,0.4247347,0.3624241,0.2857257,0.1973865,0.100825,0.0
0.0,0.07219835,0.1414103,0.2048393,0.2600327,0.3049773,0.3381369,0.3584463,0.365284,0.3584463,0.3381369,0.3049773,0.2600327,0.2048393,0.1414103,0.07219835,0.0
0.0,0.04655811,0.09121691,0.1321887,0.16789,0.1970048,0.2185138,0.2317007,0.2361427,0.2317007,0.2185138,0.1970048,0.16789,0.1321887,0.09121691,0.04655811,0.0
0.0,0.02281718,0.04471061,0.06480833,0.08233408,0.09663793,0.1072129,0.1136998,0.1158856,0.1136998,0.1072129,0.09663793,0.08233408,0.06480833,0.04471061,0.02281718,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
